flexion_mean,valgus_mean,internal_mean,medial_mean,posterior_mean,superior_mean,flexion_std,valgus_std,internal_std,medial_std,posterior_std,superior_std
-19.3842562356104,1.62016835975222,-5.14450668081466,-4.65290255790016,3.02805617934568,-1.73141986455471,0,0,0,0,0,0
-20.3533258013218,1.74283382375634,-5.165613168643,-4.67310670263387,2.93341709700686,-1.77350298857947,0,0,0,0,0,0
-21.3225040245733,1.8707668786049,-5.1804201854606,-4.69781654265761,2.84452015801841,-1.8138645699791,0,0,0,0,0,0
-22.2905469950166,2.00327111812886,-5.19217279449057,-4.69832831456478,2.76826607445504,-1.83569366493388,0,0,0,0,0,0
-23.2560186149629,2.13002773682905,-5.19672182409932,-4.71483957678737,2.69854073775813,-1.85604821785269,0,0,0,0,0,0
-24.2227217952095,2.26167663433063,-5.22137841428226,-4.72129281266709,2.61326717860397,-1.89091826312403,0,0,0,0,0,0
-25.1888797975149,2.40604915916071,-5.26256252163041,-4.74967950880874,2.50508149323,-1.93139760014488,0,0,0,0,0,0
-26.1504556161346,2.54036444751033,-5.27241292278024,-4.75447013839603,2.40663000334493,-1.94484600841726,0,0,0,0,0,0
-27.1042218955575,2.64511505919894,-5.24036830635797,-4.72928856325461,2.33358662323597,-1.93341018250854,0,0,0,0,0,0
-28.0531304360733,2.73425421653284,-5.18978125394395,-4.6859209308568,2.25255482476031,-1.93891462165914,0,0,0,0,0,0
-28.9969297215507,2.80283586782277,-5.1105214477917,-4.63424685555336,2.18802978562728,-1.94529328088063,0,0,0,0,0,0
-29.9366878034367,2.86941380224091,-5.02882482458638,-4.59877302771729,2.13377890034521,-1.97095816049677,0,0,0,0,0,0
-30.877752627046,2.94786486472361,-4.95387774314371,-4.57340929398651,2.07277547475799,-1.99669411618488,0,0,0,0,0,0
-31.8251877665701,3.04298967131438,-4.89504905245766,-4.55535898375362,2.02901347394792,-2.02024529247155,0,0,0,0,0,0
-32.7714596318031,3.13465753042724,-4.82920710243366,-4.54493856914559,1.99186550458469,-2.05142807208532,0,0,0,0,0,0
-33.7150127340009,3.23952765636809,-4.79207878158399,-4.53772849285913,1.93514783861439,-2.07211636664446,0,0,0,0,0,0
-34.6607305519069,3.33282527401439,-4.74042319061589,-4.5286140036837,1.87706364523451,-2.09717736282422,0,0,0,0,0,0
-35.5976964656553,3.40755312779949,-4.66266340994455,-4.49542724299655,1.81237701231666,-2.10804166152294,0,0,0,0,0,0
-36.5368736904427,3.4889725201356,-4.59719255481915,-4.48138449771039,1.7922773085048,-2.14289999518682,0,0,0,0,0,0
-37.4775555203437,3.56208938917873,-4.53067237506129,-4.46164902934519,1.74273357596875,-2.17485769996179,0,0,0,0,0,0
-38.4186973429965,3.6513337483485,-4.48189274009701,-4.45125175537075,1.68531697719765,-2.19694209121098,0,0,0,0,0,0
-39.3600172748358,3.73220339914893,-4.42188364541001,-4.44172259663872,1.65264069898447,-2.2324596107889,0,0,0,0,0,0
-40.2953192047706,3.80428178362036,-4.357639821626,-4.42282349714245,1.61915357808091,-2.25150295524817,0,0,0,0,0,0
-41.2268302931291,3.8704003121047,-4.29801809720522,-4.4306432087886,1.58569278415508,-2.283005929947,0,0,0,0,0,0
-42.1560336071268,3.92100036145099,-4.22471712401944,-4.43339813337388,1.53280161931912,-2.30446620487419,0,0,0,0,0,0
-43.0879554569338,4.00261141405422,-4.17561195313787,-4.42140408434058,1.49053969562325,-2.32082165662483,0,0,0,0,0,0
-44.0298610744246,4.09583704186387,-4.14195667814005,-4.41604588864727,1.4592468826618,-2.35571070197767,0,0,0,0,0,0
-44.9702187490881,4.17455278802844,-4.09284338631013,-4.39419783420045,1.39746816210874,-2.36206800972369,0,0,0,0,0,0
-45.9136486298881,4.26909876309499,-4.0545483373101,-4.39320861135671,1.35043971707605,-2.38420932303146,0,0,0,0,0,0
-46.8581646472568,4.35083113937325,-4.00457271563388,-4.39599020904519,1.31869461554559,-2.42843360400833,0,0,0,0,0,0
-47.81208155128,4.45977064202423,-3.96968885657222,-4.40835768033126,1.27271375950922,-2.43745915277648,0,0,0,0,0,0
-48.7636086528812,4.56492856449106,-3.92896519887742,-4.42845889426574,1.23293868184037,-2.47081531496783,0,0,0,0,0,0
-49.7159569042083,4.68435413453691,-3.89824749099663,-4.45723844101845,1.16544811913117,-2.473726099624,0,0,0,0,0,0
-50.6745609348239,4.79879089272613,-3.85659949847142,-4.48602878807569,1.11264741528148,-2.49507484393045,0,0,0,0,0,0
-51.62406010907,4.88911222539578,-3.79718895821222,-4.4979436600094,1.06563833603794,-2.52044602488101,0,0,0,0,0,0
-52.5766932210248,4.98784322495726,-3.74402978377264,-4.50624875503707,1.01180127359947,-2.52610676942949,0,0,0,0,0,0
-53.5325360608498,5.06635724966549,-3.67102510554879,-4.52282522040089,0.960094399217299,-2.53949292460505,0,0,0,0,0,0
-54.4902570324102,5.13822142609858,-3.59252988816261,-4.51349852818156,0.914427091267898,-2.56133500615294,0,0,0,0,0,0
-55.4519211102161,5.22307421319468,-3.5188674928024,-4.5181352036467,0.870744120446993,-2.57334187295653,0,0,0,0,0,0
-56.4168861596554,5.30099026922908,-3.44188270740602,-4.51689074688194,0.834908516026703,-2.60981632456622,0,0,0,0,0,0
-57.393390090311,5.42006795432898,-3.38742684848457,-4.54071482966467,0.782658157258728,-2.62216891160252,0,0,0,0,0,0
-58.3739757540486,5.51421970281063,-3.30845839912639,-4.55541434966298,0.744619982319904,-2.65389460699696,0,0,0,0,0,0
-59.3618924415392,5.63054196739281,-3.24252199753307,-4.57303423818451,0.696817574333686,-2.67234641263792,0,0,0,0,0,0
-60.3495291783165,5.74355608010301,-3.16782197605416,-4.58699539692309,0.644512527831871,-2.69481172630474,0,0,0,0,0,0
-61.3394596922109,5.84720383816497,-3.09063958847786,-4.59569494363984,0.596877193841392,-2.72036608285921,0,0,0,0,0,0
-62.3336981211683,5.95710896370789,-3.01161948728475,-4.60897777017067,0.543234753097513,-2.7408299532198,0,0,0,0,0,0
-63.3297168238511,6.05163061185089,-2.9215330048698,-4.60802374199334,0.499084025228683,-2.77324025404473,0,0,0,0,0,0
-64.3231508150981,6.12618691170488,-2.82195339789154,-4.60295912634555,0.4486116437809,-2.77976236099396,0,0,0,0,0,0
-65.3220136701017,6.20133419027541,-2.71569527996719,-4.58675601293154,0.389935619097477,-2.77256109291987,0,0,0,0,0,0
-66.3199143077773,6.24214775820115,-2.58754868640589,-4.56531721154687,0.347625054472823,-2.79974299996775,0,0,0,0,0,0
-67.3221520476708,6.28487723002785,-2.46228444369145,-4.52513831249144,0.302850046923691,-2.8099215399771,0,0,0,0,0,0
-68.3305384641208,6.33286881933931,-2.32312214072206,-4.51424900281943,0.24536509907426,-2.79060121520274,0,0,0,0,0,0
-69.3402510574384,6.36244493675204,-2.17459084129096,-4.47677130865672,0.198632631524594,-2.80445095774395,0,0,0,0,0,0
-70.3567401724949,6.39270143762709,-2.02477303403524,-4.45461935220739,0.149397288676777,-2.7976410745837,0,0,0,0,0,0
-71.3770427953066,6.41352059352342,-1.87295509857942,-4.41577891999302,0.103806289921403,-2.81008931147267,0,0,0,0,0,0
-72.397166837695,6.43375421508268,-1.73071806533375,-4.35877953233426,0.0612971023644366,-2.82552071133367,0,0,0,0,0,0
-73.4210906410252,6.45748640597271,-1.59399065385291,-4.30544588166189,0.0140740943846112,-2.82699583534917,0,0,0,0,0,0
-74.4501895181741,6.45815420969113,-1.4560327044641,-4.25578678469043,-0.0296952950399874,-2.84816529232368,0,0,0,0,0,0
-75.4800813680071,6.45816115449867,-1.32303704533111,-4.20197828934192,-0.0753255991112898,-2.86663860904849,0,0,0,0,0,0
-76.5141956583284,6.46673701728929,-1.19236079001101,-4.14300252961195,-0.121548261821683,-2.86163866894465,0,0,0,0,0,0
-77.5563902088231,6.46065762267381,-1.05517463058112,-4.08035845578845,-0.165767001947682,-2.90210820111667,0,0,0,0,0,0
-78.6004233835913,6.46162701141753,-0.913635355724156,-4.01872061092521,-0.214831546408291,-2.91894210768976,0,0,0,0,0,0
-79.6504817302651,6.46787406633927,-0.773968985672665,-3.95878764733065,-0.264606355031335,-2.92189058992179,0,0,0,0,0,0
-80.7031708916175,6.45606410284525,-0.637791391467253,-3.89309316924686,-0.309384358017622,-2.94226300853206,0,0,0,0,0,0
-81.7576242665893,6.45487842317991,-0.504641803922869,-3.84551284667769,-0.3517392257182,-2.96198551967625,0,0,0,0,0,0
-82.8203560135118,6.4475878775954,-0.373202322636538,-3.79410301259969,-0.398850039990791,-2.98125447428896,0,0,0,0,0,0
-83.8834087217133,6.44034069279181,-0.239793724904545,-3.74666476744237,-0.447412998248497,-3.03021671587443,0,0,0,0,0,0
-84.948014814315,6.43541894848943,-0.104905535627045,-3.70492043594328,-0.510510277807667,-3.03265388428954,0,0,0,0,0,0
-86.0192640940394,6.42508044644574,0.0329039697134395,-3.66212534142051,-0.560872029758873,-3.06064977082405,0,0,0,0,0,0
-87.0872068696392,6.41859677669491,0.173601907386665,-3.63443976159816,-0.615548956278067,-3.08598582341465,0,0,0,0,0,0
-88.0429915258953,6.4106238767807,0.299758671654806,-3.59733923260245,-0.659443538143725,-3.10344017226326,0,0,0,0,0,0
