flexion_mean,valgus_mean,internal_mean,medial_mean,posterior_mean,superior_mean,flexion_std,valgus_std,internal_std,medial_std,posterior_std,superior_std
0.284682190734095,-0.00130195490452456,3.86013586431183,1.33232331404954,-2.584422513745,0.876675744155907,0,0,0,0,0,0
-0.704968433649639,-0.0530736106800833,4.06761239045921,1.51403939416285,-2.57456424162557,0.997732781374954,0,0,0,0,0,0
-1.69088273718848,-0.177746560816926,4.30680914440102,1.65776948426464,-2.67949156937432,1.07239002923933,0,0,0,0,0,0
-2.67709287310094,-0.330283217624575,4.65266533150461,1.86927483922066,-2.80451967150263,1.16109815698772,0,0,0,0,0,0
-3.6632836777325,-0.505762125949404,5.05431282497742,2.10633651979984,-2.98355990026735,1.2630841067243,0,0,0,0,0,0
-4.65087340938248,-0.710444112182953,5.51659991325903,2.3731696081984,-3.16021638606772,1.36993956945155,0,0,0,0,0,0
-5.63878848173101,-0.931552358354235,5.9772831866217,2.65712789126212,-3.38412891632573,1.5183086906493,0,0,0,0,0,0
-6.62654433429137,-1.18514166479136,6.47288016638102,2.9585854418004,-3.6036278775191,1.65842396991331,0,0,0,0,0,0
-7.61420719568879,-1.45711686685471,6.96531195595328,3.28483939980763,-3.86673058424083,1.83827726021559,0,0,0,0,0,0
-8.59987762881665,-1.74357089169866,7.44926347968138,3.61146137940586,-4.12993762291263,2.02603074763214,0,0,0,0,0,0
-9.58663068526981,-2.0679594022437,7.97197954330304,3.95385315845168,-4.42870002501677,2.23899323315537,0,0,0,0,0,0
-10.5713755736337,-2.42774790605776,8.53030281163291,4.30320179681687,-4.71525920915244,2.44879470037749,0,0,0,0,0,0
-11.5553347538321,-2.80614303548122,9.08479883361316,4.65621610085727,-4.9991523145256,2.67108025744266,0,0,0,0,0,0
-12.5413044600848,-3.21086108230039,9.66355670885737,5.02296985163351,-5.25430608996636,2.91839764823034,0,0,0,0,0,0
-13.523874861058,-3.62785811581285,10.236700514013,5.38040834267227,-5.46990371094384,3.16033018233539,0,0,0,0,0,0
-14.5067582691973,-4.04095136959614,10.7489150619303,5.7135829865751,-5.7193010186734,3.4412071529094,0,0,0,0,0,0
-15.4852097568916,-4.49348981076912,11.2640787123181,6.04133179013595,-5.94201253510061,3.71082506412465,0,0,0,0,0,0
-16.4628799584014,-4.9671547139547,11.7619898750014,6.35905864557305,-6.16082820615082,3.9955959005502,0,0,0,0,0,0
-17.4392770155003,-5.477453849119,12.2690022664248,6.66688035341107,-6.35111582480904,4.28422448427112,0,0,0,0,0,0
-18.4131940968743,-6.0026621469717,12.7455654071784,6.97159502233025,-6.51671589727645,4.57939165174395,0,0,0,0,0,0
-19.3842562356104,-6.54934722548235,13.1976894930339,7.2618943478513,-6.65075292843797,4.8610887074139,0,0,0,0,0,0
-20.3533258013218,-7.08734328937774,13.5810488671881,7.51788499363926,-6.80599794309062,5.15787975143342,0,0,0,0,0,0
-21.3225040245733,-7.65485440188843,13.963523722879,7.76393437829053,-6.88980598929681,5.44083131148997,0,0,0,0,0,0
-22.2905469950166,-8.22983275326414,14.2977509060649,7.98828704194298,-6.97913707590883,5.73385387713702,0,0,0,0,0,0
-23.2560186149629,-8.79243523008891,14.5622599119684,8.19233219313509,-7.08239532249929,6.03295774510183,0,0,0,0,0,0
-24.2227217952095,-9.37456959891166,14.8059394267446,8.39208146706284,-7.16569977096951,6.30664730746595,0,0,0,0,0,0
-25.1888797975149,-9.94316961047274,14.9937765294463,8.56820242601517,-7.26444983801256,6.58421826176781,0,0,0,0,0,0
-26.1504556161346,-10.5221711531637,15.1712441245697,8.73247640327638,-7.33365731414209,6.84857509406063,0,0,0,0,0,0
-27.1042218955575,-11.1147591179402,15.3393720397183,8.9132313637477,-7.37998916198735,7.13910322125495,0,0,0,0,0,0
-28.0531304360733,-11.7396105692889,15.5195263972797,9.10748260751418,-7.40223256973262,7.41295749346225,0,0,0,0,0,0
-28.9969297215507,-12.3666211835931,15.6797165192762,9.28247246477006,-7.42768786583052,7.69520662641373,0,0,0,0,0,0
-29.9366878034367,-12.9889454580822,15.8125590911953,9.44033025819736,-7.39956084151275,7.95130917276217,0,0,0,0,0,0
-30.877752627046,-13.5769991695306,15.8880032485266,9.57243117848843,-7.3735310492178,8.20698177275441,0,0,0,0,0,0
-31.8251877665701,-14.1256237669993,15.9009919237474,9.68328807683858,-7.3469947974086,8.48010796700063,0,0,0,0,0,0
-32.7714596318031,-14.6886812935868,15.903310525531,9.79460238739317,-7.31215007835982,8.7451239353851,0,0,0,0,0,0
-33.7150127340009,-15.244093030172,15.8833205777951,9.88463818126944,-7.26822955348285,9.01521404727188,0,0,0,0,0,0
-34.6607305519069,-15.8014052012001,15.8521011645899,9.96461916054205,-7.19806246689361,9.2610925212933,0,0,0,0,0,0
-35.5976964656553,-16.3604934116834,15.8140635347843,10.038845659107,-7.13361708454594,9.5183794932609,0,0,0,0,0,0
-36.5368736904427,-16.9170607044222,15.7544966326233,10.1014291265595,-7.0307175469529,9.74705298339146,0,0,0,0,0,0
-37.4775555203437,-17.4774768422254,15.6814372566651,10.1620013916024,-6.94581325607688,9.99012163972854,0,0,0,0,0,0
-38.4186973429965,-18.0037915426295,15.5682870966806,10.1958308071503,-6.84775241626303,10.2253290085288,0,0,0,0,0,0
-39.3600172748358,-18.5202118256245,15.4365215095831,10.2271472832896,-6.71935202408261,10.4435540239648,0,0,0,0,0,0
-40.2953192047706,-19.0261128870145,15.2851473975221,10.2391654598492,-6.61536436248157,10.6938624360827,0,0,0,0,0,0
-41.2268302931291,-19.5386297142484,15.1246772655135,10.2326018049061,-6.50795868606943,10.9418256269886,0,0,0,0,0,0
-42.1560336071268,-20.0513873364702,14.957983799519,10.2194979306561,-6.40637433022742,11.1884616771235,0,0,0,0,0,0
-43.0879554569338,-20.5350860484944,14.7622824760245,10.1904813294842,-6.27871670785159,11.4246853398021,0,0,0,0,0,0
-44.0298610744246,-20.9868698604489,14.529402795347,10.1339102530612,-6.14721373302512,11.6504403413688,0,0,0,0,0,0
-44.9702187490881,-21.4350967900828,14.2852681065331,10.0881083892627,-6.00192783099887,11.8613823388635,0,0,0,0,0,0
-45.9136486298881,-21.854087203441,14.0097427598404,10.0376091481654,-5.84764903265852,12.0644813587059,0,0,0,0,0,0
-46.8581646472568,-22.2666311381531,13.7261774984707,9.97337093963224,-5.69334090245141,12.2692275172577,0,0,0,0,0,0
-47.81208155128,-22.6426595186137,13.4130778053731,9.90684377677487,-5.52420428176476,12.467552923053,0,0,0,0,0,0
-48.7636086528812,-22.9970284330924,13.0803177713025,9.83486202298876,-5.36718947431461,12.6767468972814,0,0,0,0,0,0
-49.7159569042083,-23.341734714956,12.7383985861219,9.74309395851665,-5.22803938663383,12.910883263368,0,0,0,0,0,0
-50.6745609348239,-23.6698540582333,12.3810296778944,9.65493514388538,-5.07663750468902,13.1327018427295,0,0,0,0,0,0
-51.62406010907,-24.0015665065623,12.0264860721192,9.56805219113369,-4.89872529581081,13.3342752492073,0,0,0,0,0,0
-52.5766932210248,-24.3216173200519,11.6608753094475,9.48275155209743,-4.71996120347469,13.5477557121262,0,0,0,0,0,0
-53.5325360608498,-24.6247857721554,11.2825365346117,9.37009809479942,-4.53354997503602,13.7565667623413,0,0,0,0,0,0
-54.4902570324102,-24.9194034062602,10.8967865456002,9.27104850470748,-4.34732283990992,13.9600846429501,0,0,0,0,0,0
-55.4519211102161,-25.1930444184494,10.496692415088,9.17419215928792,-4.13882672312667,14.1382802307332,0,0,0,0,0,0
-56.4168861596554,-25.4453905730717,10.0827470438019,9.07336018303839,-3.94105619149365,14.3403234245203,0,0,0,0,0,0
-57.393390090311,-25.6663033891685,9.64949831036075,8.95382729476172,-3.73019701868393,14.5159568052012,0,0,0,0,0,0
-58.3739757540486,-25.8597540494152,9.20407207049499,8.83885504990239,-3.51560505468952,14.7016193511867,0,0,0,0,0,0
-59.3618924415392,-26.0362807355809,8.75158232208193,8.71019914629843,-3.30862501468431,14.9110127926872,0,0,0,0,0,0
