flexion_mean,valgus_mean,internal_mean,medial_mean,posterior_mean,superior_mean,flexion_std,valgus_std,internal_std,medial_std,posterior_std,superior_std
-29.5903039325023,-10.9200221407603,13.1942697493481,7.2833519187798,-18.4250993608167,22.0707933540748,0,0,0,0,0,0
-30.5383603476766,-11.2468543117971,13.0492171679454,7.25294711133649,-18.1441611257619,22.6755230803049,0,0,0,0,0,0
-31.4839185520773,-11.5829637076401,12.9014291737818,7.23518035067863,-17.8710029453729,23.3048129276707,0,0,0,0,0,0
-32.4273714507127,-11.9207615200007,12.7438624153956,7.19925894154166,-17.5555386498051,23.9041809987773,0,0,0,0,0,0
-33.3667276728878,-12.2772166406246,12.5959798064082,7.17556783351981,-17.2209896104678,24.5042156272158,0,0,0,0,0,0
-34.3027077430225,-12.6373981022149,12.4404600999184,7.14656328803105,-16.8721024701634,25.0817964856183,0,0,0,0,0,0
-35.2359503237981,-13.0012981451584,12.2827472346324,7.11173943841918,-16.4858920218201,25.6474973709856,0,0,0,0,0,0
-36.1681697822346,-13.3488971192186,12.0934907144246,7.08432790759006,-16.0754541795861,26.181852081974,0,0,0,0,0,0
-37.1009680245042,-13.7235837618757,11.9247948918059,7.03133448687749,-15.6710780361689,26.7289972321698,0,0,0,0,0,0
-38.0336041239633,-14.1204489551729,11.7667867173043,6.96497859492773,-15.2679279062189,27.3095576953071,0,0,0,0,0,0
-38.9658504133966,-14.4890985916256,11.5626874367975,6.91782931322065,-14.8112691618436,27.8483009003058,0,0,0,0,0,0
-39.8955901351278,-14.8459898641347,11.3406444285472,6.85544689749705,-14.3693114979524,28.4085018477738,0,0,0,0,0,0
-40.8326100301273,-15.1821196835851,11.0866306957808,6.79019593403379,-13.9231450036849,28.9521641816602,0,0,0,0,0,0
-41.7641279296445,-15.5291320650864,10.8347582905856,6.72041264764074,-13.444683248706,29.4688871717702,0,0,0,0,0,0
-42.6872808595878,-15.9115062840977,10.6069430784397,6.6507387430326,-12.9696747641572,30.003887556607,0,0,0,0,0,0
-43.6147536604568,-16.2525697546897,10.3425458489647,6.57292209077992,-12.4645326690376,30.4990063639549,0,0,0,0,0,0
-44.5482483651243,-16.5770945179567,10.0611760791091,6.48024675622834,-11.930927699985,30.9877856905467,0,0,0,0,0,0
-45.4810113818866,-16.8956124727538,9.76408437890816,6.41752759581063,-11.3335327386074,31.4266005948701,0,0,0,0,0,0
-46.412947496399,-17.2087052045362,9.46106845428713,6.33583343780624,-10.7357800161581,31.8743518916517,0,0,0,0,0,0
-47.3547282871531,-17.482707004085,9.12284998296716,6.22350320087044,-10.1399421999655,32.3317925412064,0,0,0,0,0,0
-48.2990471939241,-17.7453999800763,8.77285777538294,6.11856184369636,-9.53877344681443,32.7839651384604,0,0,0,0,0,0
-49.2509476512758,-17.976761420567,8.39469889717265,5.99377380571478,-8.93653705029389,33.2450850273565,0,0,0,0,0,0
-50.2096609700743,-18.1598365539623,7.98920438458975,5.86872699664599,-8.32108474060799,33.6910270366803,0,0,0,0,0,0
-51.1679058357278,-18.3326917220156,7.58746888019896,5.75002218364737,-7.68954961998524,34.1188796485802,0,0,0,0,0,0
-52.1264789146399,-18.4959011632692,7.18164678083283,5.619537200699,-7.05641274283878,34.5493594212766,0,0,0,0,0,0
-53.0903673901728,-18.6308759937525,6.76907446911475,5.47240299320275,-6.40590934956616,34.9491188938333,0,0,0,0,0,0
-54.05848873578,-18.7508230763362,6.3498297348677,5.33449432460216,-5.74543997322192,35.3472353713147,0,0,0,0,0,0
-55.0264889226258,-18.837268868655,5.9253776421825,5.2007194674388,-5.04501407943313,35.7158719065778,0,0,0,0,0,0
-55.9962285589791,-18.8868186841426,5.47401353445125,5.06914698319391,-4.33090737474339,36.086843206572,0,0,0,0,0,0
-56.9716585200031,-18.9485380584604,5.01704408435243,4.92080224230081,-3.60884948056278,36.4625705886704,0,0,0,0,0,0
-57.9515982710198,-18.9763403610014,4.55803669247781,4.76271460992864,-2.85943995334287,36.7975303764236,0,0,0,0,0,0
-58.9379975350321,-18.973540992823,4.09090512888364,4.60841812192437,-2.11015604970094,37.1534842559711,0,0,0,0,0,0
-59.9306308554834,-18.9445865180697,3.62141495685297,4.43291612204408,-1.34542531473821,37.5080303132962,0,0,0,0,0,0
-60.9257177688137,-18.8934523658931,3.15793208674418,4.27125360141519,-0.554100278294881,37.8552838991996,0,0,0,0,0,0
-61.9220466427806,-18.8273634640959,2.70015388924585,4.1020397515328,0.248666514133067,38.2151958234819,0,0,0,0,0,0
-62.9230659332206,-18.7307807611759,2.23670322102639,3.95774023969435,1.07973597179766,38.5474897771151,0,0,0,0,0,0
-63.926560327492,-18.6787333445801,1.77723580137252,3.78796733970905,1.92475572439287,38.889639596012,0,0,0,0,0,0
-64.931049402559,-18.585936910765,1.30180599134297,3.63317112187651,2.79762559260158,39.2311497951737,0,0,0,0,0,0
-65.9374769083011,-18.4801129989119,0.828889160513043,3.49336332063434,3.70008330250149,39.54643313672,0,0,0,0,0,0
-66.9475614997572,-18.3646372483895,0.361830693195097,3.35005669556395,4.63134725405931,39.8033361115299,0,0,0,0,0,0
-67.9590531144968,-18.2191016131651,-0.114970141315476,3.22022140297731,5.57287961289537,40.0646884990919,0,0,0,0,0,0
-68.9761661039918,-18.0541442145669,-0.581535671488961,3.07645468159692,6.54030721882159,40.2786808097302,0,0,0,0,0,0
-69.995577345105,-17.8912966453783,-1.04940810282959,2.94562798456054,7.52522848094146,40.5079200731967,0,0,0,0,0,0
-71.023168845605,-17.6917104448424,-1.52429517922523,2.80323912157537,8.53258882716264,40.7258950941292,0,0,0,0,0,0
-72.0535094118634,-17.4590507972938,-1.99281960214082,2.66932484451396,9.56735143223408,40.9076118238383,0,0,0,0,0,0
-73.0867102327873,-17.2091778344594,-2.45646368993195,2.5368839901021,10.6267207491631,41.0920043146463,0,0,0,0,0,0
-74.1255410154426,-16.9239562333179,-2.92565561779854,2.40166499664813,11.7250614473112,41.2486124323969,0,0,0,0,0,0
-75.1675825840722,-16.5691254839006,-3.3937487846905,2.28335545927093,12.8873372698055,41.383993730704,0,0,0,0,0,0
-76.2118020725966,-16.1545942107591,-3.8578551187983,2.19652239656847,14.1240770032207,41.5403894197956,0,0,0,0,0,0
-77.262878876769,-15.7156321392205,-4.30206812230047,2.08665530020986,15.4239038603756,41.7314385415423,0,0,0,0,0,0
-78.3166418746928,-15.2093025479767,-4.70332055432379,1.96584481250985,16.796652364847,41.8702251091577,0,0,0,0,0,0
-79.3747377804462,-14.7001637620897,-5.09052531080929,1.84645885009652,18.2028031322481,41.9359457892396,0,0,0,0,0,0
-80.4371397430358,-14.1814297025381,-5.46939032615114,1.74225955744753,19.5984229752913,41.9849581309559,0,0,0,0,0,0
-81.5026816165586,-13.7064549892011,-5.83382551735201,1.62848374301169,20.9865093690299,41.9393042104937,0,0,0,0,0,0
-82.5739735057296,-13.1805669232966,-6.18505687810667,1.53439235337444,22.3737012271227,41.8876295879646,0,0,0,0,0,0
-83.6457262515241,-12.7049206126551,-6.52186136494588,1.41061724629316,23.7573563899044,41.7646678194839,0,0,0,0,0,0
-84.7206814204428,-12.2319363109332,-6.85446854796158,1.30720937110232,25.1679995380739,41.5833040236488,0,0,0,0,0,0
-85.7984343303032,-11.6811022483222,-7.15886550658593,1.23845031110785,26.5409994060192,41.3661278496507,0,0,0,0,0,0
-86.8791047197919,-11.1931728874953,-7.45143394717519,1.13322587343875,27.8866762217929,41.0960608697899,0,0,0,0,0,0
-87.8453767204538,-10.7433625679894,-7.70873361885141,1.02665508877356,29.1032724797907,40.827537087562,0,0,0,0,0,0
