medial_mean,posterior_mean,superior_mean,flexion_mean,valgus_mean,internal_rotation_mean,medial_std,posterior_std,superior_std,flexion_std,valgus_std,internal_rotation_std
-0.399533623224875,-7.52479606496521,-0.527561084432266,-6.70142641095097e-08,-2.48791942022253,9.43196334422253,0,0,0,0,0,0
-0.351891473347202,-7.6166901771362,-0.44635672831881,1.00007787644932,-2.60095208042818,9.79573450518836,0,0,0,0,0,0
-0.373286234720279,-7.78239668599056,-0.416857221119636,2.00103051755779,-2.62257112782355,10.2174888147099,0,0,0,0,0,0
-0.393579309464736,-8.00204637162545,-0.388008743689104,2.99922185196831,-2.66581242799441,10.814126882803,0,0,0,0,0,0
-0.423568137033602,-8.2540119702773,-0.356088132912756,3.99856586659775,-2.73394273432543,11.4664087271782,0,0,0,0,0,0
-0.451008402506997,-8.48280098150274,-0.307523080204722,5.00118119847821,-2.8226579653341,12.1618697450282,0,0,0,0,0,0
-0.477379766305408,-8.77100184427627,-0.252629717792917,5.99983979361518,-2.92184937476751,12.8173571165049,0,0,0,0,0,0
-0.498443891690932,-9.02583310819438,-0.1964098338457,6.99904427215067,-3.01704265759132,13.4917166210569,0,0,0,0,0,0
-0.509975455632698,-9.28034373993763,-0.15097027871577,8.00073904217211,-3.10160431247684,14.128989863134,0,0,0,0,0,0
-0.536584716198289,-9.52232921475033,-0.119903822375717,9.00076202818386,-3.16836576871884,14.7236142814317,0,0,0,0,0,0
-0.569409903627059,-9.77074417324186,-0.108947438363119,10.0005768751874,-3.21780529826265,15.2963122304747,0,0,0,0,0,0
-0.589879156561994,-9.96639794356552,-0.0964802010805104,11.0008218664613,-3.25638416987981,15.8553583306071,0,0,0,0,0,0
-0.63008302386915,-10.1571917790552,-0.0742143614024728,12.0000612458431,-3.28278327280755,16.3677683236579,0,0,0,0,0,0
-0.637703567664212,-10.31552339383,-0.0272994172708405,12.9985592278331,-3.29510688319119,16.871826835647,0,0,0,0,0,0
-0.66170419477729,-10.4435117406202,0.0139847870726175,14.0011259325347,-3.29639519310993,17.3668169180188,0,0,0,0,0,0
-0.699399405382396,-10.5833946176405,0.0414710253651251,14.9997648932194,-3.29153055253351,17.8246812595477,0,0,0,0,0,0
-0.708367986129711,-10.6862453314892,0.0783345247663083,16.0004970824633,-3.27758344769894,18.2785921394326,0,0,0,0,0,0
-0.743283591903616,-10.7822544328953,0.125120340818227,17.0001180104876,-3.25694981590704,18.7256733942908,0,0,0,0,0,0
-0.779604282466406,-10.8273942923584,0.17175981702238,18.0000410745386,-3.23502081311581,19.1691438975612,0,0,0,0,0,0
-0.796313800316286,-10.8923589919368,0.211686584383433,18.999201102382,-3.21131475951629,19.5462270900045,0,0,0,0,0,0
