medial_mean,posterior_mean,superior_mean,flexion_mean,valgus_mean,internal_rotation_mean,medial_std,posterior_std,superior_std,flexion_std,valgus_std,internal_rotation_std
-1.09104925078672,-2.13138385377833,0.38331908018313,2.36007552448703e-08,-1.01413620770302,3.72288855930544,0,0,0,0,0,0
-1.01361562555806,-2.14306870560689,0.45422291974269,1.00051299215955,-1.08707748439344,3.91874048950306,0,0,0,0,0,0
-1.00431962643593,-2.23421030508762,0.442394404214761,2.00037511160442,-1.1071127630606,4.16536328137844,0,0,0,0,0,0
-0.98539871125336,-2.33498219586204,0.432522189727991,2.99963159061395,-1.14361322004294,4.52251521255611,0,0,0,0,0,0
-0.977059762614903,-2.48056268509858,0.41323546316228,3.99985025503381,-1.18995354201772,4.93996714265941,0,0,0,0,0,0
-0.970792476212288,-2.6135691939153,0.392799029052624,5.00022969868145,-1.24567948839912,5.42409011174469,0,0,0,0,0,0
-0.954634629358779,-2.80497340389067,0.384506582931567,6.00041644630598,-1.30314109646161,5.91225959514491,0,0,0,0,0,0
-0.938241255510382,-2.9798496988935,0.360939506624444,7.00008983939446,-1.3618799932177,6.44456986490883,0,0,0,0,0,0
-0.901039163780624,-3.20992413973092,0.344420380655082,7.99978199999155,-1.42175404868951,6.98094947743999,0,0,0,0,0,0
-0.858306114964201,-3.44124711985505,0.32476168344988,8.99881580319353,-1.48398703150413,7.51534749268274,0,0,0,0,0,0
-0.825836585419564,-3.70451990885778,0.30072061699548,9.99994346041877,-1.54817849596074,8.10097278952262,0,0,0,0,0,0
-0.801720365607631,-3.94347079745636,0.26771316080705,10.9998431149386,-1.61749184478658,8.73420481439123,0,0,0,0,0,0
-0.770513791712438,-4.18308919254336,0.235269008561031,11.9994519783502,-1.69111820976716,9.37241998507013,0,0,0,0,0,0
-0.732212355471911,-4.40126788368649,0.226483545170817,13.0014248118232,-1.77625272810633,10.0443879782153,0,0,0,0,0,0
-0.69589476148124,-4.57910800649268,0.224587631147124,14.0001177309791,-1.87122490260134,10.7172165568576,0,0,0,0,0,0
-0.656150271353563,-4.81600336579298,0.227870821647666,15.000976188227,-1.96187330149938,11.3351870280512,0,0,0,0,0,0
-0.620947984041712,-5.0190251142013,0.222312959636292,15.9996861470423,-2.04162614086635,11.9762184897003,0,0,0,0,0,0
-0.591200851895338,-5.22834061791702,0.220554178048079,16.9993227500569,-2.11661141779595,12.6145240007118,0,0,0,0,0,0
-0.573866738536638,-5.40735651232527,0.226293736259057,17.9999796028958,-2.18758576430278,13.2815949404824,0,0,0,0,0,0
-0.552569060993137,-5.578911139082,0.239692673178551,19.0001545762811,-2.25195117650952,13.9331105871955,0,0,0,0,0,0
-0.53784617752927,-5.71612460166702,0.250938950824156,19.999664742974,-2.30689073248097,14.5787195409671,0,0,0,0,0,0
-0.527166912995022,-5.89344138228878,0.251097025202798,20.9990969259151,-2.34954856750681,15.1660138768653,0,0,0,0,0,0
-0.528612665800325,-6.00181244695234,0.273948795324634,21.9995297585689,-2.38810982361715,15.7730378797311,0,0,0,0,0,0
-0.533663025732723,-6.13099109062081,0.29253822580532,23.0001935673349,-2.41251232286883,16.3497826796315,0,0,0,0,0,0
-0.535604629256064,-6.28898663288064,0.296596408996203,23.9989825387322,-2.42163496101938,16.8685486010626,0,0,0,0,0,0
-0.53640904789305,-6.42030466623756,0.28236929784357,25.0007657977495,-2.42090750430449,17.3881266092482,0,0,0,0,0,0
