flexion_mean,valgus_mean,internal_mean,medial_mean,posterior_mean,superior_mean,flexion_std,valgus_std,internal_std,medial_std,posterior_std,superior_std
-26.1791906181767,2.14484385813506,-4.53990709394361,-4.29077859741593,2.13457806696526,-1.67453328268562,0,0,0,0,0,0
-27.1344540058357,2.2269862547696,-4.51667696808171,-4.27360487149636,2.07782055517876,-1.68477107076809,0,0,0,0,0,0
-28.0839646222809,2.29942632391395,-4.47947642128722,-4.24448033028289,2.0226032105315,-1.70301776231151,0,0,0,0,0,0
-29.0351134112692,2.38244633709901,-4.45289404782933,-4.23542336002339,1.96296151378923,-1.72592085781581,0,0,0,0,0,0
-29.9843312748172,2.4570021954416,-4.41814756069893,-4.23398724639885,1.9212802438703,-1.77237459041093,0,0,0,0,0,0
-30.9322218225217,2.53142894387251,-4.38246950011032,-4.22261168773389,1.85758849414062,-1.81926349627562,0,0,0,0,0,0
-31.8831663011486,2.61040169525926,-4.34149248016037,-4.20942437856575,1.82289337163899,-1.85905074125728,0,0,0,0,0,0
-32.8332539738083,2.6879089144406,-4.29082843557827,-4.19725089508863,1.79091165067929,-1.90487477515425,0,0,0,0,0,0
-33.7807185122894,2.77692734337114,-4.25908395894662,-4.19554589951818,1.74729469235956,-1.93672200378981,0,0,0,0,0,0
-34.7277875068332,2.86764301736544,-4.22242922196659,-4.19291268801577,1.68821535019085,-1.97090822403658,0,0,0,0,0,0
-35.6702552226652,2.94781834775705,-4.1676154162895,-4.16604179436422,1.64505595155066,-1.98187808839957,0,0,0,0,0,0
-36.6144473461564,3.02248470358225,-4.11389271938068,-4.15018053453451,1.61961832619918,-2.02120724289216,0,0,0,0,0,0
-37.5548059881359,3.07819853900397,-4.05149923418437,-4.1257349462493,1.58275121236227,-2.05864791904078,0,0,0,0,0,0
-38.501601756043,3.14543176890825,-4.00234871903623,-4.10703045287199,1.52719588681047,-2.07792035223114,0,0,0,0,0,0
-39.4449289469792,3.20149215389078,-3.93843780698285,-4.08141017097782,1.5044494014792,-2.12872524420456,0,0,0,0,0,0
-40.3840619590097,3.25310033708461,-3.87588221615177,-4.06323049654866,1.48492672113,-2.15196743319768,0,0,0,0,0,0
-41.3200055964506,3.29526617250664,-3.80810215126905,-4.06306474356528,1.44214010245845,-2.1823177199132,0,0,0,0,0,0
-42.2531276341673,3.33647327079692,-3.74465724937082,-4.05157972809131,1.40510727788398,-2.21505315706488,0,0,0,0,0,0
-43.1930209566436,3.40693172285188,-3.70431275391869,-4.04059756599801,1.36900272431476,-2.23995236261678,0,0,0,0,0,0
-44.1324979380786,3.46148783437364,-3.65241610124223,-4.00128094939776,1.32618839866293,-2.25852356873244,0,0,0,0,0,0
-45.0776033176025,3.52500483613279,-3.60684987220052,-3.98410064494646,1.27306800485786,-2.2748404198802,0,0,0,0,0,0
-46.0317012871015,3.60135211279159,-3.56821733835541,-3.98444028660157,1.23309803478399,-2.29635789314508,0,0,0,0,0,0
-46.9815726958903,3.68199006521474,-3.52998564491041,-3.98485711006035,1.1905605346434,-2.32716290531955,0,0,0,0,0,0
-47.9411372368811,3.76710158111743,-3.49240076998196,-3.98291552659347,1.13610616505883,-2.33256164813114,0,0,0,0,0,0
-48.8995859825935,3.87667083686892,-3.4697176525698,-4.00280230169757,1.09227037555114,-2.35015777658959,0,0,0,0,0,0
-49.8627572566602,3.99249434685365,-3.45354573785733,-4.02482593601874,1.03154294829478,-2.36306123304016,0,0,0,0,0,0
-50.8268913473657,4.09930165795218,-3.4214633495041,-4.04267887748643,0.968646345401242,-2.36697032258955,0,0,0,0,0,0
-51.7833522964964,4.18852019309728,-3.37714733846315,-4.04403732003275,0.936269068820758,-2.39890499402015,0,0,0,0,0,0
-52.7397108713956,4.27842612418783,-3.33074766432103,-4.05890918810293,0.876368447319914,-2.38986367516712,0,0,0,0,0,0
-53.7000829006165,4.36604184009203,-3.28635975341026,-4.05736060606708,0.835210807678807,-2.40555950162951,0,0,0,0,0,0
-54.6619157174286,4.44211142071416,-3.22894770354482,-4.05268760123943,0.774869134438292,-2.39517915129349,0,0,0,0,0,0
-55.6279491600478,4.51407557812599,-3.16666588028393,-4.0527461437845,0.751510748082181,-2.42615750700247,0,0,0,0,0,0
-56.5953457979542,4.58066035768131,-3.10374031985054,-4.05431073421806,0.719518815507667,-2.44300492462915,0,0,0,0,0,0
-57.5697271086874,4.68172251367097,-3.05626462239791,-4.05992139594816,0.662424153026892,-2.4323954665972,0,0,0,0,0,0
-58.5467288781311,4.75763344919073,-2.99071332253913,-4.058630749015,0.623496565547926,-2.4433877717146,0,0,0,0,0,0
-59.5277371919207,4.84578194811687,-2.93316048626591,-4.06719234572136,0.579781801552651,-2.44674262305986,0,0,0,0,0,0
-60.5087711981472,4.91373113938433,-2.86404891961537,-4.06401499990971,0.543243632537195,-2.46875494222512,0,0,0,0,0,0
-61.4862490639371,4.97277724129611,-2.79263225044708,-4.05735951495515,0.506998751363367,-2.48004845263576,0,0,0,0,0,0
-62.4703343812374,5.04035799470596,-2.72171051102511,-4.04947985133037,0.453558749512965,-2.47372921319993,0,0,0,0,0,0
-63.4480776855758,5.07208039705186,-2.6336397902757,-4.01991505891295,0.426166689770509,-2.49664732932949,0,0,0,0,0,0
-64.4289367560135,5.08436263723697,-2.54716829991197,-3.97788736403508,0.393984465975736,-2.50116144667843,0,0,0,0,0,0
-65.4172131770439,5.11248455843154,-2.47767697389982,-3.94662280971596,0.350187083500607,-2.46832920048424,0,0,0,0,0,0
-66.403096303327,5.05173675500285,-2.43833925316213,-3.87084045111714,0.351125157200913,-2.46460827865221,0,0,0,0,0,0
-67.3926497609026,4.69408045848675,-3.13118529499228,-3.65193447408537,0.518814356367651,-2.30311815137093,0,0,0,0,0,0
-68.3932809439075,4.61443217838811,-3.10420929368297,-3.63307736108016,0.495572256339257,-2.31254301613318,0,0,0,0,0,0
-69.3949983049116,4.61984713545347,-3.02798570033944,-3.64179784700008,0.440114889306564,-2.31880098641158,0,0,0,0,0,0
-70.4065919754391,4.66814128683259,-2.94042140384942,-3.63904147760855,0.387309419604296,-2.28772006186891,0,0,0,0,0,0
-71.4143863004914,4.70942915739203,-2.83927788274627,-3.62734639722345,0.33253930113243,-2.24068088542342,0,0,0,0,0,0
-72.4242345497028,4.74116677398954,-2.73731837166807,-3.61257223058613,0.29783338592491,-2.26904927490568,0,0,0,0,0,0
-73.4354500427044,4.78044046463944,-2.63794617388163,-3.58981805990229,0.255213884934959,-2.25639052534122,0,0,0,0,0,0
-74.4507064204955,4.79645281409907,-2.53941692867478,-3.56134111830913,0.213316910995598,-2.25191918311612,0,0,0,0,0,0
-75.4718028582472,4.81979110048747,-2.44548945719336,-3.53418839767707,0.177327443545851,-2.25706825401014,0,0,0,0,0,0
-76.4963906893058,4.85331206554595,-2.34979199744356,-3.50102799101576,0.139908928707227,-2.23816653433475,0,0,0,0,0,0
-77.5282406520419,4.87426262108443,-2.25463795720683,-3.45326516095321,0.108470158779394,-2.24647644748314,0,0,0,0,0,0
-78.564193514928,4.90175005607894,-2.16038422505531,-3.41484583052272,0.0769312534800157,-2.27883475276253,0,0,0,0,0,0
-79.6083699974292,4.94922498461223,-2.06417365023736,-3.3872246004514,0.0394500923626318,-2.25866337195899,0,0,0,0,0,0
-80.6540290036635,4.98416399661265,-1.96349264060077,-3.3557576659113,0.00634208009115689,-2.28155891743539,0,0,0,0,0,0
-81.7074588978122,5.03102690647794,-1.85985891559331,-3.35801532409284,-0.0286351837730408,-2.30594348978837,0,0,0,0,0,0
-82.7632623433494,5.08998489085802,-1.75482226776463,-3.33387427206973,-0.0634762674903815,-2.28778295201077,0,0,0,0,0,0
-83.8217084219194,5.13818491814128,-1.65135963299722,-3.30047357431052,-0.0957074643119284,-2.31965398547901,0,0,0,0,0,0
-84.8845194822283,5.1925526537775,-1.54803642523608,-3.26936645188677,-0.145882995959195,-2.34964026150477,0,0,0,0,0,0
-85.9509857313309,5.24694911170583,-1.43578039471542,-3.24219529541814,-0.175055378773001,-2.35196443518926,0,0,0,0,0,0
-87.0179904127722,5.28999519492132,-1.32764700369967,-3.20962958495268,-0.211609177375173,-2.39696739628893,0,0,0,0,0,0
-87.9736804214787,5.3351413924559,-1.22584736921568,-3.20476452522566,-0.241319698636644,-2.40790837043717,0,0,0,0,0,0
