flexion_mean,valgus_mean,internal_mean,medial_mean,posterior_mean,superior_mean,flexion_std,valgus_std,internal_std,medial_std,posterior_std,superior_std
0.247937019446349,-0.560044393273577,-4.1666791955444,-3.83213927774166,2.92801004811528,-0.264865885252085,0,0,0,0,0,0
-0.745787115520228,-0.494746691705887,-4.1378459222857,-3.78842816983114,2.95566295485999,-0.342999847140455,0,0,0,0,0,0
-1.73449560965315,-0.437394084332576,-4.07244638297661,-3.75333341896626,3.05884288063146,-0.443613875726601,0,0,0,0,0,0
-2.72616085159225,-0.381857313483086,-4.00010224893692,-3.73606855152601,3.19219340253967,-0.537561433905981,0,0,0,0,0,0
-3.71715869406406,-0.324583771201908,-3.94909781070949,-3.72823858408262,3.30111282579011,-0.618270790980382,0,0,0,0,0,0
-4.70690078223427,-0.264981656688714,-3.94102734367369,-3.74287165303248,3.37187211081912,-0.70350621867768,0,0,0,0,0,0
-5.69818219488749,-0.198047279473498,-3.96181668096131,-3.77536851832591,3.43187297833664,-0.794340852812062,0,0,0,0,0,0
-6.68955277997255,-0.122778955858989,-4.02264250059716,-3.8328655874747,3.47594739016805,-0.888459422293567,0,0,0,0,0,0
-7.68139909818005,-0.0385873670823621,-4.10324525953657,-3.89189274248172,3.47918059358785,-0.978498420163881,0,0,0,0,0,0
-8.67335450290202,0.0538624218909127,-4.2012040056639,-3.96296250409549,3.44600526324372,-1.06130050681616,0,0,0,0,0,0
-9.66320393493891,0.151782292165542,-4.28898914631528,-4.01444984962342,3.41103777554031,-1.1347967082085,0,0,0,0,0,0
-10.6498145058232,0.258719932961727,-4.36733691435265,-4.06896563762089,3.36301228183986,-1.20790444339256,0,0,0,0,0,0
-11.6386030123911,0.369882115383201,-4.43605525177055,-4.10916134763977,3.33843628902516,-1.25665160752956,0,0,0,0,0,0
-12.6241801000339,0.491989955311489,-4.51590088962422,-4.14939833010978,3.30493693451311,-1.29229517994572,0,0,0,0,0,0
-13.6090099917446,0.612017704242791,-4.59084129204059,-4.19277638147113,3.27022481477315,-1.326014356731,0,0,0,0,0,0
-14.5930665096687,0.727182896969418,-4.65636233017582,-4.2238368511855,3.21631685411848,-1.37413253332202,0,0,0,0,0,0
-15.5751817571758,0.851903662613589,-4.72774245951297,-4.27973436739068,3.15274113292691,-1.43059075757024,0,0,0,0,0,0
-16.5584050849544,0.9838012528619,-4.79747618110014,-4.32274053784394,3.07918281600103,-1.47767258137265,0,0,0,0,0,0
-17.5365455394034,1.11761075082888,-4.8475516610392,-4.36637379993732,2.98398566159144,-1.51713294161631,0,0,0,0,0,0
-18.5163541444528,1.25512569520059,-4.88871803777351,-4.38242549990755,2.90994258613143,-1.54775628104595,0,0,0,0,0,0
-19.4932525052793,1.38724957197186,-4.92450110646591,-4.41484652565515,2.82063295558632,-1.58769641448348,0,0,0,0,0,0
-20.4686941347898,1.52132714646794,-4.96475712029684,-4.45039880667129,2.73132314369821,-1.62391690847653,0,0,0,0,0,0
-21.4462872435588,1.65721894054638,-5.00194890328695,-4.47902342664833,2.64063138829085,-1.6668055615939,0,0,0,0,0,0
-22.4201610962589,1.80605838158582,-5.04133095272614,-4.49110289654394,2.52977577873723,-1.69539865045027,0,0,0,0,0,0
-23.3936903115112,1.94080838090025,-5.05063819985057,-4.49207019774446,2.46435691966209,-1.74133089017543,0,0,0,0,0,0
-24.3652293146548,2.06873305124988,-5.04356487592205,-4.49025771233039,2.40546747854149,-1.76860389162909,0,0,0,0,0,0
-25.3320971237652,2.18674720466869,-5.01622721499655,-4.49084773548627,2.35029226083491,-1.77978818685411,0,0,0,0,0,0
-26.2890380721004,2.28957852955523,-4.9735887040677,-4.48180181395025,2.28507490512747,-1.79711201272173,0,0,0,0,0,0
-27.2456814213674,2.37784670608516,-4.91356816773154,-4.44310840692604,2.21387834636746,-1.80949003998922,0,0,0,0,0,0
-28.1985941665741,2.45348018307195,-4.82703722241455,-4.40469539518613,2.16042672472925,-1.83512643431444,0,0,0,0,0,0
-29.1494693192291,2.53850106685246,-4.7545614227559,-4.36896297593889,2.12154164168235,-1.86076542440206,0,0,0,0,0,0
-30.0988696567646,2.62198194114594,-4.67908487158141,-4.35526653342419,2.08105641836745,-1.90203455211507,0,0,0,0,0,0
-31.0512272142394,2.70960704937569,-4.60917444790468,-4.32505661722204,2.02707175580343,-1.93362016300619,0,0,0,0,0,0
-32.0035385466525,2.79603136882201,-4.53507343528272,-4.30219040489387,1.99078518108182,-1.96301097534798,0,0,0,0,0,0
-32.9516745279986,2.88555557446684,-4.46289429867007,-4.28766369295432,1.97230367531112,-2.00936436961362,0,0,0,0,0,0
-33.8980364285387,2.9792654272579,-4.40988221317675,-4.28281122446254,1.92237157892651,-2.03873981435261,0,0,0,0,0,0
-34.843118516783,3.06411284030043,-4.35315327688432,-4.26626819591269,1.87108769286895,-2.06272145663497,0,0,0,0,0,0
-35.7898998949225,3.14140580866272,-4.2902992254422,-4.24788026909189,1.82739706023991,-2.09500121313377,0,0,0,0,0,0
-36.7333211041184,3.21229143413498,-4.22679248286201,-4.21520931406979,1.79225469603002,-2.12764459967598,0,0,0,0,0,0
-37.6736921564531,3.27711105212682,-4.16720766088903,-4.20623716260269,1.76809068648222,-2.17028979653157,0,0,0,0,0,0
-38.619764128884,3.35602698839064,-4.12828215257862,-4.20440135702987,1.69128367279195,-2.18576551533015,0,0,0,0,0,0
-39.5588670371513,3.41701542106052,-4.06884205334655,-4.20655566263598,1.64858545852231,-2.22836640686339,0,0,0,0,0,0
-40.4981571228117,3.49568443187687,-4.01390805657522,-4.2256141607195,1.60098524908537,-2.25201002379134,0,0,0,0,0,0
-41.4428158652443,3.58276125043594,-3.97983855071232,-4.21331542010931,1.57724819088709,-2.29042488024078,0,0,0,0,0,0
-42.3822491850393,3.66190330979467,-3.94991097773482,-4.19205934296182,1.54704451854417,-2.33360608965477,0,0,0,0,0,0
-43.3212282417148,3.73938345962269,-3.91172811148787,-4.16882553233504,1.50714827746084,-2.35847336271768,0,0,0,0,0,0
-44.2610477921937,3.80584462475003,-3.86065745378156,-4.14632121194687,1.45852860504849,-2.3768607071127,0,0,0,0,0,0
-45.2012810469624,3.87849289641852,-3.81618608712516,-4.13821010424828,1.40775173851823,-2.40463462467655,0,0,0,0,0,0
-46.1444258799579,3.9563997850743,-3.77363510548264,-4.13263190831211,1.35798470541592,-2.42293191414449,0,0,0,0,0,0
-47.0877212960199,4.03271934336103,-3.73147975438221,-4.13470514043917,1.31785992166472,-2.46758138977378,0,0,0,0,0,0
-48.0356044469862,4.1218979858256,-3.68725188394284,-4.12874007966869,1.24540570688555,-2.47232493203742,0,0,0,0,0,0
-48.9820538437824,4.20126021227513,-3.63978949166777,-4.12322080929942,1.2138139251101,-2.50599961612353,0,0,0,0,0,0
-49.9269744236749,4.28340502329455,-3.59162072160555,-4.1254095758855,1.15645337222124,-2.51387069761336,0,0,0,0,0,0
-50.8758638599243,4.36547485069624,-3.54123578918011,-4.12801378540394,1.1007343541109,-2.52485911874731,0,0,0,0,0,0
-51.8214706524003,4.42608427092034,-3.4772858127427,-4.13123403184384,1.06391680344594,-2.55920794259358,0,0,0,0,0,0
-52.7695746071107,4.48694674293957,-3.40995294686005,-4.11982238083407,1.01914486506444,-2.56652799723338,0,0,0,0,0,0
-53.7181140307797,4.56375124321889,-3.35008698297766,-4.11994717295701,0.967389881888694,-2.57542743146995,0,0,0,0,0,0
-54.6744361217618,4.63835627349857,-3.28569030286467,-4.13300211951089,0.912691345472888,-2.59237774816126,0,0,0,0,0,0
-55.6340594952666,4.71724627635542,-3.21988441947557,-4.12745996006289,0.864686588060364,-2.59820711698206,0,0,0,0,0,0
-56.5935712492755,4.77950827251552,-3.14639870056407,-4.11414538133823,0.831910183274625,-2.63655999816082,0,0,0,0,0,0
-57.5612014750947,4.88955730858884,-3.09794608310269,-4.1286500161191,0.774573444529373,-2.62821180986571,0,0,0,0,0,0
-58.5324406314885,4.95626812239505,-3.02507866270991,-4.12310989552504,0.736020818271315,-2.65615142401631,0,0,0,0,0,0
-59.51119224236,5.0508487958626,-2.96339853256942,-4.12925987948126,0.695723764180537,-2.67662397946666,0,0,0,0,0,0
-60.4961289523967,5.15202188651482,-2.90268989484276,-4.13093825213685,0.654808968472839,-2.69235637006725,0,0,0,0,0,0
-61.4789716927644,5.24533473088291,-2.83360194796468,-4.14680923100625,0.616491874261959,-2.71917177398456,0,0,0,0,0,0
-62.467730381702,5.33886482615639,-2.76811302573481,-4.1510138974796,0.568819866797851,-2.72427664998555,0,0,0,0,0,0
-63.4539791562775,5.41790911346549,-2.68753541066235,-4.13395515330248,0.52331084172129,-2.74347924770673,0,0,0,0,0,0
-64.4389017314611,5.47903981796451,-2.59719956998307,-4.11213960550239,0.484466769093991,-2.75868310238238,0,0,0,0,0,0
-65.4312289874422,5.55190067748688,-2.51108656478455,-4.11029226000155,0.436169568746253,-2.76205371244736,0,0,0,0,0,0
-66.4278084023466,5.60619151537089,-2.41250054340498,-4.09034587379902,0.389402986559125,-2.77765407967052,0,0,0,0,0,0
-67.4243310619693,5.65900093808214,-2.31007671901179,-4.07045550092064,0.350630324337619,-2.79865786344364,0,0,0,0,0,0
-68.4291254006787,5.71348743883133,-2.21035439007425,-4.03837454707166,0.300745235680504,-2.80042957725558,0,0,0,0,0,0
-69.4370304863803,5.76641885496469,-2.09864936037552,-4.036303481894,0.248306023449894,-2.81037862480397,0,0,0,0,0,0
-70.4527567262606,5.83206532751848,-1.98639611622595,-4.01191606520851,0.197989935194498,-2.80687723882004,0,0,0,0,0,0
-71.4700889237654,5.878987096694,-1.8607682662554,-3.98784893787333,0.14622889743416,-2.81402930070066,0,0,0,0,0,0
-72.4880826466796,5.9344174455355,-1.7341536278295,-3.98242605225236,0.105106224086642,-2.87496012912418,0,0,0,0,0,0
-73.5080571942878,5.99805571555983,-1.60927075764041,-3.96011883682739,0.0585047406862547,-2.88230903385162,0,0,0,0,0,0
-74.533209774955,6.03763294524929,-1.47947261236839,-3.93047929029975,0.00825162232371213,-2.89205617650784,0,0,0,0,0,0
-75.5604848366669,6.06519522190727,-1.35033089700645,-3.89059630352429,-0.0377648905459118,-2.91192039325957,0,0,0,0,0,0
-76.5911118994467,6.09544299459361,-1.22572507170051,-3.85967143310366,-0.0868366854731448,-2.92014719632324,0,0,0,0,0,0
-77.6292120015809,6.11383845623298,-1.09906959637854,-3.79252590621555,-0.131943370084491,-2.95531909483555,0,0,0,0,0,0
-78.6679187802622,6.13390306895121,-0.966831399513584,-3.77382645109744,-0.183597390252167,-2.98930207433607,0,0,0,0,0,0
-79.7111707727597,6.15607400062867,-0.835920288133847,-3.7167606344977,-0.231884144780345,-3.00656162127914,0,0,0,0,0,0
-80.7591737692476,6.17228446652249,-0.705665809307561,-3.68246298307671,-0.283469873416177,-3.04796194121219,0,0,0,0,0,0
-81.8109723302646,6.18909363292705,-0.581855679411104,-3.64114829399057,-0.330947774267655,-3.08335014081437,0,0,0,0,0,0
-82.8657857898324,6.20483589880523,-0.453799500835087,-3.60837592185981,-0.383084451676163,-3.11423988686512,0,0,0,0,0,0
-83.9246698387123,6.22135209043732,-0.324605059807626,-3.57910248484908,-0.43530320214116,-3.18179167032162,0,0,0,0,0,0
-84.9870544160809,6.24196628859163,-0.194300627407543,-3.56019489629608,-0.508838749713382,-3.21832696185009,0,0,0,0,0,0
-86.0503052870782,6.26316975638974,-0.0539205439562949,-3.52549860870054,-0.564416704276901,-3.24613195198698,0,0,0,0,0,0
-87.1161903502918,6.27897127482234,0.0831377779248728,-3.48724627848948,-0.624801213890548,-3.28076278246068,0,0,0,0,0,0
-88.0693717201503,6.29844927589099,0.208275971234951,-3.4742434383367,-0.676855969303393,-3.31697727367565,0,0,0,0,0,0
