medial_mean,posterior_mean,superior_mean,flexion_mean,valgus_mean,internal_rotation_mean,medial_std,posterior_std,superior_std,flexion_std,valgus_std,internal_rotation_std
0.798314202868414,-3.08585664254823,0.887522031870338,-0.39398551699742,0.0376518603733225,3.86252144601516,0,0,0,0,0,0
0.975004528846002,-3.1341663193855,0.958185836970648,0.594337915330557,0.0208092715409588,4.07080832343391,0,0,0,0,0,0
1.10547227907067,-3.29332625269072,0.985603268994673,1.58385227566659,0.0687341420855534,4.31355186302333,0,0,0,0,0,0
1.29950882773777,-3.48992697201557,1.02131364991982,2.57120508501696,0.131076827718644,4.66714194269071,0,0,0,0,0,0
1.51441796716531,-3.74891230976306,1.06092450166638,3.55770307917153,0.200385403448003,5.08134301734702,0,0,0,0,0,0
1.75991148627301,-4.01212941788114,1.09748736762464,4.54479319378464,0.279059271565583,5.56219590224254,0,0,0,0,0,0
2.02266524509595,-4.3270620956635,1.16179566928913,5.53205061274717,0.357176157572302,6.04720962217405,0,0,0,0,0,0
2.30701701501979,-4.63928677109979,1.20849103405918,6.51938034393928,0.446414817867699,6.57506933279824,0,0,0,0,0,0
2.61937162362897,-5.00045585509974,1.27758080973785,7.50694974681828,0.535755206303137,7.10703063801406,0,0,0,0,0,0
2.93737338679269,-5.3620236001641,1.34229831398664,8.49342828283621,0.622443615112362,7.63777187868213,0,0,0,0,0,0
3.2735662273772,-5.76655164642842,1.41367110338504,9.48149532017407,0.721198170315017,8.21809410344891,0,0,0,0,0,0
3.62527645225912,-6.15969850776663,1.47045868528796,10.4680962930173,0.828145324270311,8.84550196145967,0,0,0,0,0,0
3.98894735646521,-6.55199616078675,1.52614192213426,11.4545480008905,0.932506849769302,9.47889510295119,0,0,0,0,0,0
4.37850276442095,-6.92239235838885,1.59748607766509,12.4428318373848,1.03505900359453,10.1477321493711,0,0,0,0,0,0
4.76635904938327,-7.25065831422519,1.65994814287662,13.427688477864,1.12858361345667,10.8201054301684,0,0,0,0,0,0
5.13413743422646,-7.62034788094489,1.74093338052405,14.4140918145156,1.21095485273676,11.4383901302013,0,0,0,0,0,0
5.5084238846802,-7.9635769522732,1.80648414634736,15.3976370730685,1.31025489346052,12.0759714318347,0,0,0,0,0,0
5.8773396958801,-8.31060349024338,1.87618417768338,16.381150147482,1.41335451494808,12.7096010639491,0,0,0,0,0,0
6.24717910535845,-8.63201101397728,1.9461107328063,17.364057049386,1.5277917299667,13.3695278113575,0,0,0,0,0,0
6.61432745406943,-8.94025528231532,2.01971253450318,18.3456314898939,1.64436409690056,14.0127711763236,0,0,0,0,0,0
6.97037028338845,-9.21494146011208,2.08119170314216,19.3256874995088,1.76838245361328,14.6478074619995,0,0,0,0,0,0
7.29514930531341,-9.51854687997139,2.14235665876274,20.3054321239927,1.88780117604785,15.2232769904179,0,0,0,0,0,0
7.61471138860944,-9.75253210704423,2.20674973304501,21.2857595825048,2.01629329689861,15.8164290577569,0,0,0,0,0,0
7.91822475334184,-10.0022462271948,2.27093045559111,22.2657730541157,2.15034179078239,16.376776968626,0,0,0,0,0,0
8.19791326728247,-10.2713066588271,2.32839758846069,23.2441083910208,2.28298293101818,16.8771465419441,0,0,0,0,0,0
8.4777884973199,-10.5184328479432,2.36245987748424,24.2253491020756,2.42515985446642,17.3756014663695,0,0,0,0,0,0
