medial,posterior,superior,flexion,valgus,internal_rotation
0.579784686962528,-4.33664685320643,-0.330358661049919,-1.74234346677704e-08,-0.252737578761176,3.32308710281101
0.573542249167447,-4.31013942117583,-0.290955127729391,0.999253654246909,-0.225695408717842,3.82415300494608
0.560358080728702,-4.24561963171324,-0.251008703942685,2.00015822435398,-0.19220756363269,4.28780407901526
0.520607195512975,-4.11205249787877,-0.199740836615336,3.00097916985915,-0.169650504588649,4.90633691481611
0.478587519366968,-3.89179567300324,-0.116332589999905,4.0001459222439,-0.149323605822417,5.59846060123229
0.407018499273731,-3.6130985235858,-0.0405619607845034,4.99864054498446,-0.136847351794359,6.3347600953712
0.341970291146268,-3.30776374869308,0.0202900203433256,6.00064760471496,-0.128754999108375,7.10438769763704
0.234943276696157,-2.93170287325287,0.091294513305804,6.99911986647354,-0.140978807384871,7.90513690886714
0.144669904561989,-2.52270924202987,0.169540817995811,8.00017182670175,-0.154337559466653,8.68574033824368
0.0344048106062576,-2.1196498550549,0.23741013958273,8.99943538035512,-0.174869453670936,9.52717338329898
-0.0839393971397386,-1.82482931229815,0.308981220311829,9.99971194262245,-0.192140447585589,10.3667135143787
-0.192938452886202,-1.65328538883101,0.360262195321176,10.9992077984573,-0.187101555578698,11.1229571126221
-0.304586218097357,-1.57034747729996,0.417378264228685,12.0003685299915,-0.17688463012132,11.7511988865963
-0.391199797813716,-1.49422734551063,0.484271281565742,13.0002911078194,-0.152277302364574,12.2538713217796
-0.467453177141488,-1.44332481975102,0.574188055396922,13.999493777886,-0.121211211794207,12.5937222547374
-0.546286716234394,-1.43213456671227,0.625200829226984,15.0008311291181,-0.0735994575291106,12.7878922309726
-0.605440398315706,-1.43744115447671,0.662295674276464,15.9999817464011,-0.0235337242862228,12.8172701025559
-0.640102092556428,-1.49039025641223,0.708404207591566,16.9998587016723,0.0306092495061276,12.6517664810974
-0.691987404071442,-1.52738936462935,0.741852527013536,18.0009524541018,0.0824916503785758,12.3907959528468
-0.690616288405164,-1.60466497552802,0.755494100998672,18.9997523034429,0.136586894989329,11.9524823408162
-0.704872336639409,-1.68551725117804,0.781318865951012,19.9994911708589,0.187032445135844,11.4786597892457
-0.718073047515706,-1.78223135431151,0.791972414135787,21.0013255355551,0.232520721471626,10.9726994690857
-0.732573349517137,-1.87574357426422,0.817372623730521,21.999866053119,0.271069081815893,10.4782488745125
-0.725184859506695,-1.95427481904532,0.831752293568302,22.9995568972722,0.304606614023242,9.97880825176287
-0.736034735292072,-2.04324252489865,0.839871661627443,23.9988235951584,0.329517251146307,9.43397250361219
-0.727022087126614,-2.09998430449918,0.852018910927837,25.0004525583358,0.350488284959884,8.81965724867105
-0.705351981336004,-2.18851089342169,0.835198068664049,26.0011619556193,0.363865273729039,8.17173272001654
-0.683111283981285,-2.24917539774292,0.8247147148579,27.0007723915626,0.368811452576328,7.53695790940467
-0.646169184529839,-2.29633396829956,0.827142365658965,27.9999301998762,0.368984386573101,6.87586272203766
-0.593612025775097,-2.34488643549455,0.819294436564133,28.99938119269,0.370768182952526,6.26401648190905
-0.563089189979591,-2.39765091194906,0.787320224820717,30.0003693756537,0.369263105679604,5.7186865931261
-0.519102310913982,-2.43990191556602,0.753512185355777,31.0006074138011,0.365663336729425,5.22272320137596
-0.484806435564862,-2.43901915758146,0.765189279398505,32.0012857152447,0.364396109726233,4.78094941718802
-0.433867607788864,-2.43609090041014,0.773179299516411,32.9997051777381,0.36466813361088,4.39512419884973
-0.397483007183318,-2.44752668622365,0.77015434937389,34.0010330004243,0.36660683166027,4.07631444166107
-0.368093141251204,-2.45710921630813,0.765140127596602,34.999298219919,0.369254321627327,3.8267291127698
-0.346429386388568,-2.46014799007903,0.76578420363016,35.9998979075843,0.372451647589988,3.63763813963339
-0.310188752826738,-2.47147435571287,0.762875854772175,37.0005109634427,0.37640195682536,3.48508426021075
-0.300536736578163,-2.48871228193784,0.760506206975006,38.0000193526203,0.378286636780228,3.37745807405203
-0.283502354691239,-2.49248180294942,0.762546109812122,38.9994626641534,0.382985000953581,3.29435001268583
-0.264302619239483,-2.48755541688813,0.775421372272517,39.9986304177085,0.388121671794679,3.21854036545164
-0.250223405129008,-2.48145291243161,0.789440770038498,40.9999462071614,0.394669743324452,3.15609564901381
-0.236683861830406,-2.5061913419501,0.784315948849584,41.9995866286198,0.404542601042607,3.11391698247281
-0.245764655161148,-2.49788918185876,0.786296259752655,43.0016184020227,0.413390775887072,3.09045500131501
-0.247065216673752,-2.47808682117638,0.797749148994014,44.0008336853812,0.41992568408702,3.06850252095708
-0.242183238854313,-2.49520593158493,0.799054377276234,45.0009263012578,0.429255778081548,3.05293730924075
-0.233711754041801,-2.49159544168421,0.799987394231085,46.0016196291723,0.436097780041236,3.04294244969766
-0.229570932991995,-2.48374720509366,0.805133814579084,47.0008585325792,0.443901828088044,3.02327536820916
-0.221610054170503,-2.49258727396892,0.806322086551919,48.0008848451979,0.45309263754856,3.01785891672245
-0.236311011688309,-2.46574211153429,0.822890381255552,48.9990676784478,0.463171972266493,3.02524901848636
-0.231299692045456,-2.47925261501963,0.819642514012424,50.00191555285,0.471158823244474,3.02928565843203
-0.238321469116532,-2.47981575288991,0.822149333209657,50.9990124481217,0.476460853600677,3.03949855242318
-0.228419230788504,-2.47825032617839,0.817449508184951,52.0013072980549,0.483974885916157,3.05495638374436
-0.232968568376019,-2.47795302756841,0.807293804876133,52.9996602790516,0.492670354247266,3.06893310422038
-0.220912627025112,-2.45123190389125,0.807548969655222,53.9999620314685,0.499767412998837,3.07452021296927
-0.209642715958888,-2.42521110999672,0.816842993620832,55.0007773794153,0.50435323953148,3.08933482753318
-0.213473852191774,-2.4346447924242,0.811187271329215,56.0010906511051,0.508736230901249,3.10657714474844
-0.205098719815604,-2.40671254129229,0.815087340104257,57.001420877377,0.515854908229493,3.11292124720962
-0.178593328282937,-2.40533815655679,0.80929835186768,57.9985194364453,0.523925597262225,3.11064851457613
-0.176769283409937,-2.43262489133207,0.796176157166496,58.9997609707364,0.534752345873866,3.13015237562124
-0.175929349856295,-2.41452984856903,0.790452679825595,59.9990923259496,0.540629877802957,3.13622689202283
-0.173202453549359,-2.3786176382103,0.791719633440702,60.9984611219128,0.548284331403804,3.1377861117946
-0.169654856427296,-2.36798791675501,0.784989788699593,62.0006593921312,0.558221496488185,3.13181158942749
-0.184273094768407,-2.36868826254251,0.782279241954561,63.0012515070716,0.565743784896889,3.11810896805675
-0.188425618597741,-2.37446386015229,0.774125706290826,63.9983469166877,0.572070836055564,3.09228367551119
-0.185581250800404,-2.3456417941048,0.771623016064582,64.9993422680626,0.575966485047016,3.05063395404158
-0.198297641230062,-2.33325186324623,0.766904049476739,66.0000893709568,0.57848612246608,3.0230240145561
-0.196218748540915,-2.309870163228,0.761467974862116,67.0004849048983,0.582592552438934,2.98797561891259
-0.180852132047787,-2.27389228530568,0.767300325034247,68.0003170221152,0.587822976782127,2.94478996485166
-0.198995227751451,-2.28164115455182,0.760343383424174,69.0005995351536,0.59198442094118,2.90641805813864
-0.212151947979297,-2.27087284050295,0.753081491271004,69.9990675087294,0.592277971294952,2.86275110695803
-0.188659943125956,-2.24595245111803,0.749833879100571,71.0003391493795,0.596807943904245,2.79264225506843
-0.212330604953638,-2.23070174534893,0.745576975149054,72.0002648638716,0.598000896351468,2.75225481998105
-0.222059362080009,-2.19561224342224,0.735656976273211,72.9999194867381,0.603150540909791,2.72068204196044
-0.232401355043215,-2.18376029707664,0.725465204489806,74.0006241986338,0.602265618725498,2.67042212931633
-0.229640828880857,-2.16837604864364,0.71457284278497,74.9988721471313,0.599310739085242,2.60524016946603
-0.22706328733856,-2.15854262033425,0.70185035801325,75.9986091345955,0.594543945451949,2.52844523218049
-0.226260590400941,-2.15248880209535,0.69268851380634,77.0000097376174,0.59141798417135,2.45153799059254
-0.211369517752338,-2.12528091036824,0.68156776595584,77.9999078109306,0.592934221745986,2.37440213760777
-0.198474892489462,-2.1117482717978,0.672638346420385,78.9987077396051,0.593413937541927,2.31159438574211
-0.200118243375759,-2.12394775174573,0.661360624853105,79.9993507195041,0.594891779074561,2.25467308867489
-0.204053475019829,-2.10323421681288,0.654138145903372,80.999587805839,0.591679667342745,2.19269784402642
-0.182778617072791,-2.10049850110876,0.643807973382885,82.0014300480636,0.587800608355167,2.10230609740973
-0.180342707315997,-2.06965874173542,0.637037073705758,82.9990095365901,0.581304566410091,2.01761355975257
-0.188518247647845,-2.07410945011774,0.628287498114361,84.0005118132916,0.579733640605415,1.95161712347231
-0.204064035281367,-2.06442563704967,0.617291804597727,85.001386622534,0.576525349903787,1.88753460818974
-0.209848208698694,-2.03982953177372,0.606717662104834,86.0001153519597,0.573461809626714,1.8016231891451
-0.200322766175041,-2.01435122102026,0.5926343823936,86.9988207548552,0.56885506692046,1.72585775530798
-0.205023115333972,-1.99756449041323,0.580744664487702,87.999183791792,0.560819427154937,1.63786231004778
-0.202760239753318,-1.98531274448691,0.570360469491543,89.0000112007269,0.554234149599922,1.55772117904308
-0.208708254573353,-1.97985521166088,0.557839819310084,89.890948467258,0.549075228353346,1.4922772445506
