flexion_mean,valgus_mean,internal_mean,medial_mean,posterior_mean,superior_mean,flexion_std,valgus_std,internal_std,medial_std,posterior_std,superior_std
-0.133790716355917,-0.168702502341284,-3.36350565250697,1.65901955584643,2.26497761846291,0.08182494813278,0,0,0,0,0,0
-1.13083022863126,-0.0994151251567294,-3.44064595995748,1.60653601649333,2.29989573014253,-0.0242641352167174,0,0,0,0,0,0
-2.12924732841966,-0.00936010545128579,-3.60300632585434,1.66107243100675,2.37039092498905,-0.0954064569634361,0,0,0,0,0,0
-3.12579148913353,0.0770563911414883,-3.85012805732924,1.71131732930192,2.4453376428677,-0.155012922909599,0,0,0,0,0,0
-4.12090563827994,0.17726715646022,-4.15256742675825,1.76510698587998,2.5069712449882,-0.224478804290356,0,0,0,0,0,0
-5.11645495085439,0.288883958490924,-4.45806699401783,1.80429011930994,2.58015223814425,-0.302233842605952,0,0,0,0,0,0
-6.10905870243734,0.410814783258593,-4.75786980465566,1.82748750727686,2.62675983821865,-0.389382944932451,0,0,0,0,0,0
-7.10182929032546,0.541983606930163,-5.05255140177852,1.84536432050296,2.67618213765464,-0.476979975743761,0,0,0,0,0,0
-8.09298596875703,0.682272689460153,-5.32795468998264,1.86394458392748,2.71690718490469,-0.560205071551659,0,0,0,0,0,0
-9.08287597334885,0.829705233789819,-5.56704383496957,1.89084969450643,2.74014261455526,-0.63501064172737,0,0,0,0,0,0
-10.0733786065933,0.985608828056163,-5.79177508137462,1.89389944605238,2.7508802215261,-0.70818572907369,0,0,0,0,0,0
-11.0632644768897,1.14502429940475,-5.98129529088201,1.90725029262687,2.77218070118452,-0.778179283895554,0,0,0,0,0,0
-12.0528265596368,1.30161268978972,-6.14058484391791,1.92167408178884,2.76990526778623,-0.829488874181509,0,0,0,0,0,0
-13.0384333362293,1.4628686111484,-6.29333480780362,1.90710166524012,2.77088674455614,-0.897307048280144,0,0,0,0,0,0
-14.0263037557743,1.61992163119017,-6.39770741485876,1.89566765386096,2.76363346710507,-0.981431760788232,0,0,0,0,0,0
-15.0146579877701,1.7760050739888,-6.46539874186254,1.87097375673759,2.74574017434555,-1.05754969158776,0,0,0,0,0,0
-15.9994348814183,1.93545255525807,-6.51125905433005,1.8703370893031,2.74826222345809,-1.12675698263858,0,0,0,0,0,0
-16.9857462660236,2.0880627122846,-6.54450386043791,1.84514686435841,2.72242401107031,-1.18937954276997,0,0,0,0,0,0
-17.9718067609431,2.24464406090098,-6.58205942308541,1.84676395705122,2.7113047100388,-1.26444549559247,0,0,0,0,0,0
-18.9567121481196,2.4014972258643,-6.60747451667357,1.81951833818093,2.68965733187879,-1.33962011700047,0,0,0,0,0,0
-19.9427911611798,2.56188261788521,-6.6298358263538,1.77771905083619,2.65907905674207,-1.40238542502163,0,0,0,0,0,0
-20.9265087730798,2.71496564980737,-6.63347827326357,1.74373479280538,2.63760809385987,-1.45925304705848,0,0,0,0,0,0
-21.9077183069787,2.86742913595874,-6.64450229853456,1.72240964456199,2.60972071642972,-1.50550501260621,0,0,0,0,0,0
-22.8916135690431,3.01319537941913,-6.63568912463106,1.69121381373136,2.58108484145905,-1.5685678267148,0,0,0,0,0,0
-23.8745782918712,3.16249659728634,-6.62888789821509,1.63764242530713,2.53644948180328,-1.62668571224959,0,0,0,0,0,0
-24.856807624753,3.30275306468351,-6.5898239542633,1.64271338815195,2.51751968060289,-1.67869502625525,0,0,0,0,0,0
