flexion_mean,valgus_mean,internal_mean,medial_mean,posterior_mean,superior_mean,flexion_std,valgus_std,internal_std,medial_std,posterior_std,superior_std
-41.5847724045051,-2.36438028737128,1.95156283108466,-1.44846617997362,-0.557968069330233,2.4886830660754,0,0,0,0,0,0
-42.5674658193436,-2.3710536336631,1.88072988403234,-1.42411779619142,-0.512791242594345,2.49976795609647,0,0,0,0,0,0
-43.5528579382692,-2.3730080068009,1.80721206898441,-1.38829967135562,-0.466594660497593,2.5058833901232,0,0,0,0,0,0
-44.5363951460124,-2.37784992348817,1.73889934444502,-1.35266485120998,-0.419301552732161,2.51060180778024,0,0,0,0,0,0
-45.5228454711706,-2.37255015495207,1.66536136274316,-1.32200688552819,-0.37786425866907,2.51081831976641,0,0,0,0,0,0
-46.50790512741,-2.36006726389686,1.58545193620607,-1.2680495200771,-0.338302251170185,2.50046148181243,0,0,0,0,0,0
-47.4920712908621,-2.36474441882106,1.53069956214488,-1.22279939085015,-0.293333206323663,2.49285577758317,0,0,0,0,0,0
-48.4773781234617,-2.35660190503852,1.46198610988284,-1.17452712498983,-0.256032588322012,2.47635058037435,0,0,0,0,0,0
-49.4609554909621,-2.35405054652987,1.39923118494002,-1.1404094051034,-0.208055059653321,2.4761379990147,0,0,0,0,0,0
-50.4470565446646,-2.34624522184425,1.33531182707231,-1.10936213855548,-0.169089607592605,2.47094793220721,0,0,0,0,0,0
-51.4330731288689,-2.34318533733908,1.27584086750398,-1.08136102320989,-0.133687686734369,2.4694614771715,0,0,0,0,0,0
-52.4203691008788,-2.33302083696187,1.2149366681433,-1.04001098364902,-0.09403464824066,2.45015979496585,0,0,0,0,0,0
-53.4092660458667,-2.31546038946387,1.14968576484246,-1.00075788048222,-0.0593338930207743,2.44066751720156,0,0,0,0,0,0
-54.3948886507151,-2.29488921549867,1.08235565282487,-0.952848457258481,-0.0301973734973036,2.42010749767663,0,0,0,0,0,0
-55.3874936016204,-2.27919280784804,1.02231754452849,-0.930219060103742,0.000197027121196847,2.41955852308867,0,0,0,0,0,0
-56.3754990557605,-2.24844103647687,0.952680601049337,-0.876687181020758,0.0423750779093943,2.37470864877146,0,0,0,0,0,0
-57.3631892776584,-2.22591306769841,0.890695181296408,-0.857316512675594,0.0685448003353279,2.38115412219754,0,0,0,0,0,0
-58.3556875965571,-2.19540942428269,0.827523091819153,-0.81690783005474,0.0943805997622897,2.35222990448814,0,0,0,0,0,0
-59.3464737672412,-2.16720747621806,0.76482410542048,-0.778298668726377,0.107049105788023,2.34767778484823,0,0,0,0,0,0
-60.3380139702362,-2.1474374497354,0.713715392742195,-0.751200055678341,0.143146296304399,2.32413031803126,0,0,0,0,0,0
-61.331892157311,-2.11641026430493,0.655957396741528,-0.713339991869137,0.171891374072949,2.30362791939686,0,0,0,0,0,0
-62.3256458945534,-2.09334859771051,0.604026620629739,-0.696887396031043,0.199517990450046,2.30730565602962,0,0,0,0,0,0
-63.3210583271615,-2.06699658952974,0.550515387312963,-0.665554437215796,0.216651808512512,2.29768377947736,0,0,0,0,0,0
-64.3178263714578,-2.04082017877215,0.497870188759485,-0.626034187277362,0.240027438913845,2.25355526362463,0,0,0,0,0,0
-65.3140863725272,-2.01295672513501,0.447868069721281,-0.610052708216189,0.262700855387263,2.24594286746315,0,0,0,0,0,0
-66.3113511465775,-1.98390537858465,0.396352495444795,-0.572299980633762,0.276827558444666,2.22118881633711,0,0,0,0,0,0
-67.3122048562261,-1.94708267370002,0.34434121352384,-0.538377201177286,0.297944894855082,2.18623314037434,0,0,0,0,0,0
-68.3114988234825,-1.91398795695811,0.296737700167157,-0.518285890165819,0.324219753596077,2.16913125099523,0,0,0,0,0,0
-69.3139504649363,-1.88090601613762,0.247046305141637,-0.480683676158656,0.332109705782463,2.13272306458787,0,0,0,0,0,0
-70.3177257983295,-1.84061520518029,0.201458923425086,-0.460429007689023,0.359486328710449,2.10781865246539,0,0,0,0,0,0
-71.3202404558868,-1.80656608727713,0.152369956456717,-0.436428260690636,0.364600913392473,2.10430341289515,0,0,0,0,0,0
-72.3270376789336,-1.7728847985664,0.109723911036404,-0.422109957386265,0.390851022790207,2.08691892519547,0,0,0,0,0,0
-73.3353163550104,-1.7343974565201,0.0682228644301972,-0.413682048114566,0.416893616464786,2.06502186708674,0,0,0,0,0,0
-74.3445490286274,-1.70217961334498,0.0269702312176463,-0.39062661716971,0.439306415786388,2.0381293713079,0,0,0,0,0,0
-75.3577758705556,-1.65717576074454,-0.0166070887721901,-0.360099700897759,0.446589823914804,2.00799602967058,0,0,0,0,0,0
-76.370612581649,-1.60765743434099,-0.059163216180032,-0.348485822685758,0.470346264745208,2.00186994022507,0,0,0,0,0,0
-77.3888197345848,-1.55337502865216,-0.101576264227432,-0.322976965329357,0.478176512975818,1.98515690803285,0,0,0,0,0,0
-78.4079146264805,-1.51439999536047,-0.140570203691823,-0.297558013666026,0.48432148995117,1.97721927767997,0,0,0,0,0,0
-79.4298701883805,-1.4764190268277,-0.176203248236448,-0.27206805015095,0.48802747688417,1.96449346664531,0,0,0,0,0,0
-80.4540157788829,-1.43996312817449,-0.209975864216965,-0.257254016130092,0.50875283752196,1.93555015215087,0,0,0,0,0,0
-81.4794707618093,-1.39689528801315,-0.244161916524391,-0.234803780024779,0.511298325409532,1.92214697746919,0,0,0,0,0,0
-82.5093339337761,-1.36167295987572,-0.272763929088782,-0.226338481162364,0.528733945436306,1.90374521024614,0,0,0,0,0,0
-83.5430558805649,-1.32252459890253,-0.303415087014336,-0.213504727581507,0.536933029804506,1.88111240280555,0,0,0,0,0,0
-84.5813331163637,-1.28387092277381,-0.329660869966368,-0.204406233288191,0.549080934663721,1.84779999943963,0,0,0,0,0,0
-85.6214561784239,-1.22545066726404,-0.360002175003714,-0.184225667704044,0.548601359705093,1.83502094236312,0,0,0,0,0,0
-86.6641358372558,-1.18311420152698,-0.386683429451928,-0.158589298275876,0.555983049489744,1.82082663995473,0,0,0,0,0,0
-87.7104090573128,-1.14628015710464,-0.409885440777913,-0.142958424747716,0.565735898509575,1.81286470008902,0,0,0,0,0,0
-88.7614425125851,-1.09151602954124,-0.431251464860217,-0.133195670504471,0.578789471104647,1.7989948968204,0,0,0,0,0,0
-89.7005085669262,-1.03993785431365,-0.449565102665176,-0.121767486392431,0.586815459282332,1.77643785738851,0,0,0,0,0,0
