medial_mean,posterior_mean,superior_mean,flexion_mean,valgus_mean,internal_rotation_mean,medial_std,posterior_std,superior_std,flexion_std,valgus_std,internal_rotation_std
3.06942105205233,-12.276329304219,1.84221775854641,-0.0486587963046251,-0.824722578084928,3.88995054566867,7.36768439747776,8.95676394897361,1.5406406596281,0.206029792591765,0.721512208707573,4.93797382378026
3.06833797737091,-12.7256384528943,1.81908737201484,0.936577360451032,-0.737332782031428,4.00672545725369,7.3279043601517,9.04303735745891,1.53097725425158,0.19589286229219,0.844956856693318,5.26500624389155
3.03315102674948,-13.2467923930114,1.87492694024814,1.92531809189394,-0.612332841732653,3.91033408860179,7.37914920158915,9.26976723995139,1.5891703527726,0.174841093994661,0.939601623471158,5.4273995235286
2.97474227676572,-13.8823595682726,1.94713808973008,2.91297828248707,-0.490053707788398,3.81749655767628,7.45730469012702,9.54304231614898,1.69385493169309,0.15602932106496,1.04035751462537,5.59964513591277
2.91840318694366,-14.5958102201726,2.03254643605547,3.90298123590303,-0.370902451943172,3.74402014144205,7.53363086500606,9.83039154714906,1.82993166974842,0.137151501265211,1.14399433849701,5.72719057606815
2.85614338084426,-15.3258866846015,2.12466378156522,4.89300522170291,-0.253942794805099,3.7030180921294,7.60061367763272,10.0912486893497,1.97850610924552,0.118373421181735,1.24902367600189,5.83532608887005
2.79551772316422,-16.1013693065036,2.22971654650523,5.88203715487557,-0.13698553336708,3.67368408947875,7.66322494207809,10.3178375064197,2.13255771622184,0.10158254296568,1.35576894817271,5.93536374694145
2.72000947848762,-16.8997523645816,2.3460724338269,6.87230798392824,-0.0203799625905623,3.66610731426549,7.7062256253692,10.4640198658102,2.28304658257854,0.0868790541331509,1.47072483135199,6.03333623357
2.63499551231691,-17.7326248916919,2.45913485865611,7.86211082840423,0.10760429552011,3.65272167628802,7.73688215104008,10.5325748832706,2.42302452277089,0.0687557759085647,1.59363433586329,6.08539990122909
2.53038217760588,-18.5508711687786,2.5819064823398,8.84800622711394,0.251235326917701,3.63737631909856,7.74818235949334,10.521186715753,2.5639625324956,0.05937644940398,1.73311375819469,6.09769058562554
2.40569340726421,-19.3564842465159,2.69254802533139,9.83180446659015,0.406359554873039,3.6273412718078,7.76346648729544,10.5056070174366,2.69764755302854,0.0457985828451915,1.88867836771007,6.07338217793772
2.27228454159423,-20.1673157949042,2.83236735754779,10.8177628664777,0.562965458656208,3.61943753863872,7.75310952522375,10.5147022967683,2.85171331240362,0.0388401233547657,2.04990021336065,6.00147499535851
2.10272141934259,-20.9398430477189,2.98393795716444,11.8050332567197,0.710376521758219,3.63033685666938,7.72017024262005,10.5098170999248,3.02294660911237,0.0400171515407911,2.21281072443704,5.8710356628969
1.92113374125878,-21.7269319634627,3.14512444072174,12.7931396307479,0.843844164782329,3.66570371688431,7.66648583026988,10.5035570569908,3.19964622153056,0.0474081847867397,2.37278122086651,5.66842871357649
1.73223819885542,-22.5010728513463,3.3078121327683,13.7844661521865,0.966327868788275,3.74047272409523,7.59390206273754,10.4428097119375,3.38952681756507,0.0581149531869863,2.53214577613994,5.38346179019236
1.55328961790345,-23.2845569282305,3.47961922800588,14.7745600661455,1.08029399106861,3.86203597556496,7.52788252455129,10.357280578731,3.58074245566766,0.0617654781620602,2.69235918800025,5.02566340588708
1.39320359919625,-24.0656220672669,3.66109470227304,15.7688009274531,1.19078434088488,4.05120492507478,7.47037061700009,10.2181494663336,3.77375938805421,0.0678225328059304,2.85499621730082,4.57856004676372
1.24650653220933,-24.8685268710563,3.85111894258013,16.7616647173741,1.29624022697251,4.30633134866491,7.41868864526985,10.0128931224328,3.96962572475196,0.0704840797083382,3.02284553972876,4.04601065912016
