medial,posterior,superior,flexion,valgus,internal_rotation
-3.78150827853526,19.2701872973123,-2.27212855700643,-1.57771048415071e-06,-2.00816221091652,-19.9522217796512
-3.78728316533738,19.4308262339018,-2.49172664102611,0.999400640644601,-2.04275101245823,-20.0400243170648
-3.75482183213194,20.0271085410588,-2.82558027430037,2.00038467734924,-2.08308871038774,-20.1656978960829
-3.71022652345465,20.8271829926411,-3.21801641723094,2.99805436677577,-2.12568513307358,-20.2678769565708
-3.65863644804997,21.6685119664174,-3.66151556491912,4.00097318648925,-2.16732174167986,-20.3698512034605
-3.59225992944793,22.4711411847008,-4.12108464392191,4.99888479903276,-2.20713133084331,-20.5079439024887
-3.50938291856472,23.2407037851679,-4.59088158964272,5.99946672360528,-2.23448176481387,-20.6509370893513
-3.38956304587799,23.9605287197791,-5.05996837206783,7.00200586113005,-2.24980341920145,-20.7750628245687
-3.25582979530875,24.6667719381604,-5.51212872084624,7.99862356608646,-2.28279964185849,-20.8751082267289
-3.09843988889436,25.3124893968119,-5.96255379568199,9.00197578062668,-2.35660101407567,-20.9119427597932
-2.90508053786732,25.9405262969559,-6.38031544618729,9.99779617306988,-2.46300407436916,-20.9416598950282
-2.66360284745908,26.6104984452179,-6.83443995909066,10.9984741091117,-2.5768025496617,-20.9237994690753
-2.37737651428736,27.2692162913662,-7.31881431558814,11.9978196825101,-2.67313466358293,-20.8850778004077
-2.0455548773294,27.9426380686584,-7.80861203427458,12.9988393434838,-2.73868176130574,-20.8166353823128
-1.7101783573275,28.5367510403653,-8.31191530007258,14.0031153223193,-2.78066392755591,-20.7304019829324
-1.38667418697541,29.1129631402339,-8.82749728038819,14.9986247188397,-2.80479415255121,-20.6431262066814
-1.08134458715571,29.6450200199726,-9.36099470485098,15.9989214219223,-2.81673059432911,-20.5630991245395
-0.783437942533405,30.1437253250328,-9.89869618216068,16.999469578414,-2.81703607786412,-20.4807477260498
-0.491888687313702,30.5967691192573,-10.4399804576487,18.001625265782,-2.80685648206741,-20.3938886822934
-0.193336788282614,31.0147958564808,-10.9598899781787,19.0018411619499,-2.77483475967594,-20.3135241776186
0.077303749755721,31.4301645829791,-11.4857856379373,19.9988048688247,-2.72834696114966,-20.2036581657545
0.340691982164167,31.789122289932,-12.0215305573125,20.9983370625302,-2.66084922262606,-20.0791987913716
0.597714562637095,32.189108885777,-12.5525370901906,22.001992319714,-2.57464312367346,-19.9316639115587
0.825778779303299,32.5428335808257,-13.0400807131388,22.9997632225238,-2.46450744647741,-19.7657651471592
1.03063068757805,32.8596966044265,-13.5819736737462,23.9990015155289,-2.34532821755395,-19.5961376758956
1.21810673385123,33.1790262532659,-14.1304899888059,24.9987952807276,-2.22974610764095,-19.4304712455912
1.38416450227778,33.4599983947002,-14.6873335805437,25.9994810425213,-2.11475170147321,-19.2591056818799
1.54462389771299,33.7455278154195,-15.2189564467084,26.999068852689,-1.99815002250168,-19.1076566272066
1.67023577639702,33.9859287158728,-15.7657623887848,27.9992532236555,-1.87894977129895,-18.9538454173513
1.79735463184252,34.2449228778093,-16.3047726886083,28.9991739213509,-1.76547978564046,-18.8282861210774
1.91778634196183,34.4217664335932,-16.8430505185561,29.9974279069963,-1.65404301843927,-18.7092882471371
1.9971851786136,34.6050493499543,-17.3911700209674,30.999000770987,-1.54396489441568,-18.5973239355835
2.08063129182684,34.7822319453565,-17.9177483196008,31.9987504805567,-1.43963243865675,-18.4978016523252
2.15570642464062,34.9291071077192,-18.4289325055148,33.0010360363366,-1.34024421546692,-18.4096742609927
2.21525551909871,35.0570620442752,-18.9323872816085,33.9976978608602,-1.24491883983428,-18.3398604310053
2.27266179746544,35.1545729848197,-19.453327398863,34.9979301750776,-1.15232331042144,-18.2736200230634
2.31718146926524,35.2558301356123,-19.9452423837111,35.9991037027344,-1.0658538213781,-18.2130648679351
2.37721042965624,35.2598692329055,-20.4527074443013,36.9982472597727,-0.981661688224917,-18.1611622259208
2.42267606207101,35.3230049325286,-20.9306533272684,37.9976392256631,-0.908219920329713,-18.1219485011224
2.44873639697193,35.3309627384568,-21.4107498234216,38.9973552367552,-0.839589408806791,-18.0870216871617
2.46429074536059,35.3406427057571,-21.8835176701729,40.0018214182689,-0.764614115280888,-18.0600552770486
2.46157191137432,35.3585292136302,-22.3338099364008,40.9985095562697,-0.69472339183472,-18.0406678753736
2.46559981877724,35.3555597479493,-22.7794765096839,41.9981786339893,-0.622836083999694,-18.0308388725759
2.46129002685218,35.375436067353,-23.2301523884562,42.9967630401972,-0.556719636834001,-18.0080119730711
2.44794567157164,35.3803071092511,-23.6836365778026,43.9975122071845,-0.494119994315398,-17.9872796567531
2.42337460049303,35.390392958031,-24.1172528672,44.9979907016523,-0.434063072192185,-17.9741256341575
2.3928676880063,35.3543136151463,-24.5580928344015,45.9978830971179,-0.374989079084034,-17.9669128219389
2.34464906750672,35.3204087661886,-24.9890983802866,46.9997301503991,-0.320651867299391,-17.9558895558466
2.307675971935,35.2703558867114,-25.4145081327951,48.0021364090142,-0.271788237623747,-17.936918274595
2.25194049944872,35.2169901729018,-25.8237215618784,48.9975866507376,-0.222376313110477,-17.9284120239674
2.17006237463033,35.1814132731341,-26.2291268130469,49.9993112995807,-0.171211208120637,-17.9239492727731
2.08340697971132,35.1162467817095,-26.6234362119344,50.9965371465054,-0.120607720461104,-17.9153340133682
2.00792567665137,35.0686588379796,-27.0269846087238,51.9981884606745,-0.0691522606522281,-17.9055485974191
1.94783782207895,34.9950743140322,-27.4201080970942,53.0003217162639,-0.0151493460179279,-17.8919063504704
1.87339230708975,34.9281319526175,-27.8092266618646,53.9971382558266,0.0377839858253531,-17.8740876135025
1.80119089165525,34.8363246578778,-28.1959085458073,55.000668373567,0.0863684159243752,-17.8480657997065
1.72765834663515,34.7307675418906,-28.5775839717476,56.0025640256334,0.137964656002229,-17.8299701265654
1.65329428691228,34.6415697016924,-28.9509701380688,56.9985207672452,0.18667459591625,-17.7946384754884
1.57517059127048,34.5218905598752,-29.3194881032244,58.001851572071,0.232242999411178,-17.7539346505036
1.50301515231495,34.444230182146,-29.6734833907161,58.9980110413095,0.281048794451864,-17.7227627791465
1.42431772127153,34.3285583301846,-30.0340187065004,60.0005298379647,0.329522977395568,-17.699697426726
1.3565500167705,34.2284902635145,-30.3953794654781,60.9962705095982,0.37691675605664,-17.673386129001
1.26237581065581,34.1147982188166,-30.7557271293001,62.0016613957267,0.417863049905139,-17.6364613970592
1.17968278798655,33.9928185537726,-31.1047729747308,62.9990095876656,0.453998171784317,-17.6066493346753
1.11612605106549,33.8806189814441,-31.4493181220197,64.0007359348644,0.490687113788237,-17.571523598792
1.02947412528636,33.7041999158693,-31.7884163947498,65.0010990984349,0.519551913808235,-17.5342481941235
0.960932330507976,33.5352146225379,-32.1238655446323,65.9997785659207,0.541507696163154,-17.4769964709081
0.902597484145285,33.3922354201388,-32.4394122691994,67.0000058603975,0.555862258127661,-17.4061002348476
0.848114175363933,33.2607750965345,-32.7280904785665,68.001162489077,0.559090614370419,-17.2874958753678
0.808701127209592,33.1668050394741,-33.0193801952606,68.9968808887163,0.558003514642814,-17.1328800769114
0.785765180780664,33.0063313275549,-33.3109091779024,69.9985809413021,0.554610575351364,-17.0106696546842
0.785770435306009,32.9025207333362,-33.594957430698,71.0022707716796,0.545366015889626,-16.8573763549218
0.77096872420162,32.7567847607899,-33.8737916848466,72.0004236199124,0.528027302360571,-16.700091262747
0.766081183828029,32.5829850246974,-34.1534902112285,72.9999194457199,0.507462688176161,-16.5457871566388
0.783041952274791,32.433610878329,-34.4214357113045,74.0035493635593,0.481490894482448,-16.3668628113694
0.79196020412387,32.2548363556897,-34.6907952155223,74.9998899116279,0.44787169246763,-16.2006103973066
0.81433706699908,32.0755072696471,-34.9455004429595,75.9991387849125,0.407807313791968,-16.016206125385
0.848510752356623,31.8970937138313,-35.1891820473265,77.0030663811544,0.363984655554345,-15.8340820747514
0.892026087935553,31.6759885434351,-35.429289347474,78.0003948296628,0.317415601763976,-15.6406863727246
0.935968638748029,31.4987525805727,-35.6611967479679,79.0015018539248,0.262796281016618,-15.4314151606207
0.9853482607244,31.3298535199493,-35.8886789792209,79.9972557411545,0.204975030912468,-15.2259939080151
1.03925730878058,31.1065282609822,-36.1082556922673,80.9995437594941,0.145226807341525,-15.0252673996604
1.1024068131869,30.931579282946,-36.3186510775025,81.9979490964692,0.0831435861535224,-14.8236442861813
1.16569294604716,30.713048250469,-36.5210352417799,82.999171984504,0.0209056491188603,-14.6406348569473
1.21306565876999,30.5099013070854,-36.7112298569074,83.999547205197,-0.0402590209341083,-14.4405407222292
1.27042055381124,30.3135672699547,-36.895245809094,84.999088049146,-0.103240964338887,-14.248044784247
1.33657951853232,30.1227907904352,-37.0677536442729,86.0018618076035,-0.164069037191877,-14.0550770529635
1.38205249837445,29.8855328841281,-37.2317734017003,86.9980721563692,-0.227201694301738,-13.8642471675632
1.45461671710021,29.6711052762906,-37.3894250619636,87.9999114779529,-0.291739191193398,-13.6642810855091
1.50931795510691,29.4151981131322,-37.5383605099749,89.0001998709876,-0.363259770301042,-13.4506711457837
1.55192158747537,29.1780859281349,-37.6732522094807,89.8906040757599,-0.430717385734426,-13.2446640886206
